gene_id,gene_name,chromosome,is_X,is_Y,CO_Mega,TE_mean
ZCCHC17,ZCCHC17,1,0,0,-0.33973811182688074,-0.0938634853713465
FABP3,FABP3,1,0,0,-0.1979847542864217,1.27777349024718
SERINC2,SERINC2,1,0,0,-1.5197621173648912,-1.96362816631441
TINAGL1,TINAGL1,1,0,0,-1.7786883110735747,-1.68642124431121
HCRTR1,HCRTR1,1,0,0,-1.41442019221126,
PEF1,PEF1,1,0,0,-0.9070951926390922,-0.576867672359743
COL16A1,COL16A1,1,0,0,-2.4291780703297032,-2.37535259807613
ADGRB2,ADGRB2,1,0,0,-2.303107805454948,
SPOCD1,SPOCD1,1,0,0,-2.931462320828759,
PTP4A2,PTP4A2,1,0,0,1.3153973985624727,-2.25325442665579
LOC128031832,LOC128031832,1,0,0,-0.19926384104494055,
KHDRBS1,KHDRBS1,1,0,0,-1.1238188208513247,-0.470713707535301
TMEM39B,TMEM39B,1,0,0,-1.5043349645790922,-0.624882482992285
KPNA6,KPNA6,1,0,0,-0.5479706325374032,0.0786985383240742
TXLNA,TXLNA,1,0,0,-2.4800625827355915,-1.37110954952025
CCDC28B,CCDC28B,1,0,0,-2.56806442404927,-1.94854023244034
IQCC,IQCC,1,0,0,-2.4714168743954836,-2.34667319771476
DCDC2B,DCDC2B,1,0,0,-1.9935705229099927,
TMEM234,TMEM234,1,0,0,-0.3164316192493235,-0.727237440723826
EIF3I,EIF3I,1,0,0,-0.7756225618642372,0.192209052236391
FAM167B,FAM167B,1,0,0,-3.3760287561260114,-2.26792705331817
LCK,LCK,1,0,0,-1.6893867107228395,-2.45460728492192
HDAC1,HDAC1,1,0,0,-0.33017989757232513,-0.0695475470369252
MARCKSL1,MARCKSL1,1,0,0,-3.244813512509694,-2.25281163514359
FAM229A,FAM229A,1,0,0,-3.5310332817318173,
TSSK3,TSSK3,1,0,0,-1.398158914972461,
BSDC1,BSDC1,1,0,0,-2.2350344692783466,-2.31312870767003
ZBTB8B,ZBTB8B,1,0,0,-1.4476717655666,
ZBTB8A,ZBTB8A,1,0,0,-0.14721118734984273,
ZBTB8OS,ZBTB8OS,1,0,0,1.0666106926390206,1.64789003393648
RBBP4,RBBP4,1,0,0,0.05920896897267802,0.857179923443117
SYNC,SYNC,1,0,0,-2.389101008048744,
NHSL3,NHSL3,1,0,0,-3.5783045555557873,-3.85549704744755
YARS1,YARS1,1,0,0,-0.49631269112908605,-0.309953890031202
S100PBP,S100PBP,1,0,0,-0.5623507901782929,-0.500943575391873
FNDC5,FNDC5,1,0,0,-1.8121565197141294,-3.11001956074947
HPCA,HPCA,1,0,0,-1.4247808753008666,
TMEM54,TMEM54,1,0,0,-1.7698598746726422,-3.62459944439125
RNF19B,RNF19B,1,0,0,-1.6693601943072256,-2.62206011068154
AK2,AK2,1,0,0,-0.8783560668280987,0.233578038572943
AZIN2,AZIN2,1,0,0,-1.2962145221765198,
TRIM62,TRIM62,1,0,0,-2.4017571834822533,-2.46851197333636
ZNF362,ZNF362,1,0,0,-3.090278482982594,-3.52662049686843
A3GALT2,A3GALT2,1,0,0,-1.3465403506227016,
PHC2,PHC2,1,0,0,-2.948091913677107,-2.62112587459828
ZSCAN20,ZSCAN20,1,0,0,-1.8439423364779035,
CSMD2,CSMD2,1,0,0,-1.7755893853553086,
HMGB4,HMGB4,1,0,0,-0.2971746562487194,
C1orf94,C1orf94,1,0,0,-1.9983272563167862,
GJB5,GJB5,1,0,0,-1.5397454014188092,
GJB4,GJB4,1,0,0,-1.503012670615334,
GJB3,GJB3,1,0,0,-1.6431876173699518,
GJA4,GJA4,1,0,0,-1.9834888674258284,-0.959490158095237
SMIM12,SMIM12,1,0,0,-0.7130723161808685,-0.986134905646786
DLGAP3,DLGAP3,1,0,0,-3.3170253061292225,
TMEM35B,TMEM35B,1,0,0,-0.13388942388708003,0.875795989498534
ZMYM6,ZMYM6,1,0,0,0.5615938836175527,
ZMYM1,ZMYM1,1,0,0,0.8531478066025713,
SFPQ,SFPQ,1,0,0,-1.339456678394093,-0.908018264965498
ZMYM4,ZMYM4,1,0,0,0.22176914980281914,-1.91772685819609
KIAA0319L,KIAA0319L,1,0,0,-0.916378184245298,-0.847802876179602
NCDN,NCDN,1,0,0,-1.961123266072459,-1.80788997106677
TFAP2E,TFAP2E,1,0,0,-2.6916901577376517,
PSMB2,PSMB2,1,0,0,-0.11743009512796831,0.917247249767108
C1orf216,C1orf216,1,0,0,-3.358226680919639,-1.20483991313502
CLSPN,CLSPN,1,0,0,-0.51022497797174,
AGO4,AGO4,1,0,0,0.0646031382222283,-2.2509198263723
AGO1,AGO1,1,0,0,-0.9425996488102619,-2.84741858856864
AGO3,AGO3,1,0,0,0.37647008076625,-1.77307102436144
TEKT2,TEKT2,1,0,0,-2.119299759348399,
ADPRS,ADPRS,1,0,0,-1.6273781647204544,-1.46389494822953
COL8A2,COL8A2,1,0,0,-3.048969742075208,
TRAPPC3,TRAPPC3,1,0,0,0.27287892068595987,-0.463836838604096
MAP7D1,MAP7D1,1,0,0,-3.969482335169202,-3.33993315059929
THRAP3,THRAP3,1,0,0,-1.6077717085808718,-0.898380959411361
SH3D21,SH3D21,1,0,0,-2.7716826551868845,-4.33662956824657
EVA1B,EVA1B,1,0,0,-3.779471592171438,
STK40,STK40,1,0,0,-2.119192285992135,-4.1172377579983
LSM10,LSM10,1,0,0,-1.5888945351291657,-2.72468512825777
OSCP1,OSCP1,1,0,0,-0.5224476775559435,-0.928080127594832
MRPS15,MRPS15,1,0,0,-0.7844624294392997,-0.703604949282908
CSF3R,CSF3R,1,0,0,-2.7237341487194104,-4.79277431316981
GRIK3,GRIK3,1,0,0,-1.3579097885392564,
ZC3H12A,ZC3H12A,1,0,0,-3.0439668593539455,-3.72262592564916
MEAF6,MEAF6,1,0,0,-1.202472788413134,-1.10362762709325
SNIP1,SNIP1,1,0,0,-2.4360594185567415,-1.17847606743088
DNALI1,DNALI1,1,0,0,-2.7818426757097185,-1.42891697160041
GNL2,GNL2,1,0,0,-0.08938438411056993,0.0132736052706609
RSPO1,RSPO1,1,0,0,-3.081731932102901,
AIRIM,AIRIM,1,0,0,-1.2264019033063622,-1.24364997226546
CDCA8,CDCA8,1,0,0,-1.5663952673968975,
EPHA10,EPHA10,1,0,0,-2.5740335511015484,
MANEAL,MANEAL,1,0,0,-2.104259934317504,-2.38928769909507
YRDC,YRDC,1,0,0,-1.8499974061902442,-0.497988930893192
C1orf122,C1orf122,1,0,0,-3.328453251018823,-2.60518923414409
MTF1,MTF1,1,0,0,-1.5751788266352165,-2.61386611938121
INPP5B,INPP5B,1,0,0,-0.5072921613281292,-1.50061818326387
SF3A3,SF3A3,1,0,0,-0.43577514764030134,-0.0090452843817314
FHL3,FHL3,1,0,0,-1.5181083789277512,-1.5091649737262
UTP11,UTP11,1,0,0,0.6257276115214747,1.63113257827767
POU3F1,POU3F1,1,0,0,-2.7169580203053627,
RRAGC,RRAGC,1,0,0,0.08961992802673002,-0.193642195455995
MYCBP,MYCBP,1,0,0,-0.303287065713846,0.78450816804968
GJA9,GJA9,1,0,0,0.18373196747184473,
RHBDL2,RHBDL2,1,0,0,0.6870455763808998,
AKIRIN1,AKIRIN1,1,0,0,-1.8019997060151027,-0.686359618561586
NDUFS5,NDUFS5,1,0,0,-0.31391375550371237,0.338889501405554
MACF1,MACF1,1,0,0,-0.5109931766710076,-2.67468947664398
BMP8A,BMP8A,1,0,0,-2.5556567739490728,
PABPC4,PABPC4,1,0,0,-0.2869653426493688,-1.55514740354447
HEYL,HEYL,1,0,0,-3.0914114576011524,-1.51317083756426
NT5C1A,NT5C1A,1,0,0,-1.908081064690272,
HPCAL4,HPCAL4,1,0,0,-1.3694130431238634,
PPIE,PPIE,1,0,0,-0.12256920347939726,0.0744857326107452
BMP8B,BMP8B,1,0,0,-2.538215909678625,
OXCT2,OXCT2,1,0,0,-2.0394409424948634,
TRIT1,TRIT1,1,0,0,-0.40179720994274604,0.157254949955569
MYCL,MYCL,1,0,0,-2.358970961149918,-2.43222659339041
MFSD2A,MFSD2A,1,0,0,-0.6518959697160103,-0.536817070258611
CAP1,CAP1,1,0,0,-0.3938708785455667,0.864808120352288
PPT1,PPT1,1,0,0,-0.0868997479237894,1.10990142771377
RLF,RLF,1,0,0,0.01391005403145229,0.469276640266992
TMCO2,TMCO2,1,0,0,-0.18442326707674184,
ZMPSTE24,ZMPSTE24,1,0,0,1.398143360255311,1.57906886483423
COL9A2,COL9A2,1,0,0,-2.743417452393915,
SMAP2,SMAP2,1,0,0,0.2280993456426259,-0.188929102267199
ZFP69B,ZFP69B,1,0,0,-0.3277040834744742,
ZFP69,ZFP69,1,0,0,-0.5830887327158347,-1.77822980932591
EXO5,EXO5,1,0,0,-0.4257041839091986,-0.952613855200221
ZNF684,ZNF684,1,0,0,0.12068932900491625,-0.47522051962204
RIMS3,RIMS3,1,0,0,-2.349705404885892,
NFYC,NFYC,1,0,0,-1.1767586169200808,-0.926649622999765
KCNQ4,KCNQ4,1,0,0,-2.1759058160858213,
CITED4,CITED4,1,0,0,-3.2899102915044036,-1.92956755593998
CTPS1,CTPS1,1,0,0,-0.41178944616674507,0.309829658551818
SLFNL1,SLFNL1,1,0,0,-3.2522260881899374,
SCMH1,SCMH1,1,0,0,-1.401066403448839,-4.98259414164163
EDN2,EDN2,1,0,0,-2.6311147280025295,
HIVEP3,HIVEP3,1,0,0,-3.2240621615131424,
GUCA2B,GUCA2B,1,0,0,-2.539203883878475,-0.916520074926077
GUCA2A,GUCA2A,1,0,0,-1.7879869093275431,
FOXJ3,FOXJ3,1,0,0,-1.183212347516653,-0.691799888631418
RIMKLA,RIMKLA,1,0,0,-1.1626893894554584,
ZMYND12,ZMYND12,1,0,0,-0.18638281537180923,0.275421093618218
PPCS,PPCS,1,0,0,-0.15509569247723398,0.668070760931347
CCDC30,CCDC30,1,0,0,-0.5420937403821995,
PPIH,PPIH,1,0,0,0.4813333348131952,1.02020957380731
YBX1,YBX1,1,0,0,-1.312474093945493,-2.22764696541147
CLDN19,CLDN19,1,0,0,-1.6339221958211194,
P3H1,P3H1,1,0,0,-1.1578961282632694,-0.673093087914076
C1orf50,C1orf50,1,0,0,-1.4063001546668268,-0.414473205035415
TMEM269,TMEM269,1,0,0,0.15001364338347578,
SVBP,SVBP,1,0,0,-0.5753639908099597,0.554242069043185
ERMAP,ERMAP,1,0,0,-1.0811877595218373,-3.12929953842641
ZNF691,ZNF691,1,0,0,-3.077141486767289,-1.76044429136983
SLC2A1,SLC2A1,1,0,0,-1.0042156366053714,
CFAP144,CFAP144,1,0,0,-1.5398479903876208,
EBNA1BP2,EBNA1BP2,1,0,0,-0.4117687856700343,-2.12689244978808
CFAP57,CFAP57,1,0,0,-0.5062750340116189,
TMEM125,TMEM125,1,0,0,-2.4454236217750065,-2.734356513414
C1orf210,C1orf210,1,0,0,-1.8036948672404396,-0.359574574400393
TIE1,TIE1,1,0,0,-2.1353016175094677,-1.67495670554732
MPL,MPL,1,0,0,-2.2648810587806683,
CDC20,CDC20,1,0,0,-1.8417491603048362,-0.389623421696886
ELOVL1,ELOVL1,1,0,0,0.4071358239139702,0.731606662612763
MED8,MED8,1,0,0,-1.278690785992909,-0.826170414288375
SZT2,SZT2,1,0,0,-2.1366715563539795,-2.8354962334889
HYI,HYI,1,0,0,-1.823096964034825,-1.86354170603937
PTPRF,PTPRF,1,0,0,-1.9187956886754005,-3.19767534054694
KDM4A,KDM4A,1,0,0,-0.7567181550437247,-0.92573858648669
ST3GAL3,ST3GAL3,1,0,0,-0.6084464237028193,-4.80931665953918
ARTN,ARTN,1,0,0,-3.334105020170073,
IPO13,IPO13,1,0,0,-1.312602985537806,-2.5117107542324
DPH2,DPH2,1,0,0,-2.052655154180023,-2.76355131708552
ATP6V0B,ATP6V0B,1,0,0,-0.3082362193875916,0.523193487596509
B4GALT2,B4GALT2,1,0,0,-2.2730815279520495,-5.6808294546309
CCDC24,CCDC24,1,0,0,-3.416046554006744,-1.29788065294133
SLC6A9,SLC6A9,1,0,0,-0.9881443227284805,-1.99991058655682
KLF17,KLF17,1,0,0,-1.9161306876200417,
KLF18,KLF18,1,0,0,-1.4270860370313176,
DMAP1,DMAP1,1,0,0,-1.6200296515007082,-1.51994447055847
ERI3,ERI3,1,0,0,-0.7508669001830057,-0.465964424813187
RNF220,RNF220,1,0,0,-1.7053486046161392,-3.17489256402758
TMEM53,TMEM53,1,0,0,-1.2843894607981934,-0.732688853468952
ARMH1,ARMH1,1,0,0,-1.1075770502959141,-0.691761235488155
KIF2C,KIF2C,1,0,0,-0.9740840932435404,-1.11814928604436
RPS8,RPS8,1,0,0,-0.6545196332356884,-2.39313189058296
BEST4,BEST4,1,0,0,-1.5236330915411251,
PLK3,PLK3,1,0,0,-2.069535177137663,-3.37192889205178
DYNLT4,DYNLT4,1,0,0,-3.0144432264612693,-2.47979978230516
BTBD19,BTBD19,1,0,0,-1.9882996601098206,-2.84215681239308
PTCH2,PTCH2,1,0,0,-1.8933023234466084,-2.91669887663127
EIF2B3,EIF2B3,1,0,0,0.08617912839441644,1.07298078406631
HECTD3,HECTD3,1,0,0,-1.4321043204874737,-1.90691041957873
UROD,UROD,1,0,0,-0.9035859671231901,-0.644512724982674
ZSWIM5,ZSWIM5,1,0,0,-1.4258234149900506,-2.78617578679508
HPDL,HPDL,1,0,0,-2.3684197463293355,
MUTYH,MUTYH,1,0,0,-2.1446395964776706,-2.75531739805319
TOE1,TOE1,1,0,0,-1.1961099177210173,-1.16597166625134
TESK2,TESK2,1,0,0,-0.9710220071333122,-2.88900320100077
CCDC163,CCDC163,1,0,0,-1.224864333602392,
MMACHC,MMACHC,1,0,0,-2.0678321099307677,-0.457811048420742
PRDX1,PRDX1,1,0,0,0.8173709340984399,1.77331301420883
AKR1A1,AKR1A1,1,0,0,-0.6970893131337892,-0.184975965203758
NASP,NASP,1,0,0,-0.21371767177424417,-0.127904332305283
CCDC17,CCDC17,1,0,0,-2.3571264492101225,
GPBP1L1,GPBP1L1,1,0,0,-1.1179196166386536,-3.23581965437109
TMEM69,TMEM69,1,0,0,0.5205659486164098,0.686839091564592
IPP,IPP,1,0,0,1.1922849294365303,0.545644590567832
MAST2,MAST2,1,0,0,-2.5454466828182536,-4.82646239301323
PIK3R3,PIK3R3,1,0,0,0.6092124818901343,-0.511446643930744
P3R3URF,P3R3URF,1,0,0,-2.0607363760333595,
TSPAN1,TSPAN1,1,0,0,0.6557580638563252,-0.499595491138769
POMGNT1,POMGNT1,1,0,0,-1.5752130465398455,-3.32775835457335
LURAP1,LURAP1,1,0,0,-2.942337282183731,
RAD54L,RAD54L,1,0,0,-1.238894505782195,
LRRC41,LRRC41,1,0,0,-1.8600166023441922,-0.940493779841196
UQCRH,UQCRH,1,0,0,-2.105558465070109,-1.06214054280005
NSUN4,NSUN4,1,0,0,-0.6859545155456228,
FAAH,FAAH,1,0,0,-1.8073272870402235,-1.65586126948551
DMBX1,DMBX1,1,0,0,-2.6694382721237435,
TMEM275,TMEM275,1,0,0,-2.8944311163181844,
KNCN,KNCN,1,0,0,-2.232652340382444,
MKNK1,MKNK1,1,0,0,-1.8464274297082266,-1.49374399401708
MOB3C,MOB3C,1,0,0,-1.6971516227817354,-1.88371414789781
ATPAF1,ATPAF1,1,0,0,-0.438067429548493,-0.235380882224262
TEX38,TEX38,1,0,0,-1.6577563998341365,
EFCAB14,EFCAB14,1,0,0,-0.3042023459904506,-2.52878467307198
CYP4B1,CYP4B1,1,0,0,-1.2359028772358176,
CYP4A11,CYP4A11,1,0,0,-1.7181692158535586,0.772051846366522
CYP4X1,CYP4X1,1,0,0,-0.38788397205699,0.0395673085313799
CYP4Z1,CYP4Z1,1,0,0,-0.3377224052390737,
CYP4A22,CYP4A22,1,0,0,-1.7658187872581212,0.983069031756278
PDZK1IP1,PDZK1IP1,1,0,0,-1.4920379182157344,-1.29420419712607
TAL1,TAL1,1,0,0,-2.8524560754743042,-3.74645855577936
STIL,STIL,1,0,0,-0.09527781507192401,
CMPK1,CMPK1,1,0,0,0.23656938622595902,-0.141024262523798
FOXE3,FOXE3,1,0,0,-2.5985480373742345,
FOXD2,FOXD2,1,0,0,-2.8431254277134137,-1.84683786778175
TRABD2B,TRABD2B,1,0,0,-2.8766584374809696,-3.20738196199831
SLC5A9,SLC5A9,1,0,0,-1.3241098550657462,-0.84612017992811
SPATA6,SPATA6,1,0,0,-0.6475481304737478,-0.822559075819565
AGBL4,AGBL4,1,0,0,-0.32415134786527844,
BEND5,BEND5,1,0,0,-1.2226506710859244,
ELAVL4,ELAVL4,1,0,0,-0.4800297391579651,
DMRTA2,DMRTA2,1,0,0,-2.560975637006999,
FAF1,FAF1,1,0,0,-0.06547338670235803,-0.801346832669418
CDKN2C,CDKN2C,1,0,0,-0.5597850700030218,-1.83833953211506
C1orf185,C1orf185,1,0,0,0.7850538765200064,
RNF11,RNF11,1,0,0,-0.8632212355620457,-2.63075041952929
TTC39A,TTC39A,1,0,0,-1.19640132896979,-2.33809483598547
EPS15,EPS15,1,0,0,-0.11649395890582248,-0.528670799117198
OSBPL9,OSBPL9,1,0,0,0.16155140128856793,-0.322162046766802
NRDC,NRDC,1,0,0,0.49696562500663966,-0.311637123171605
RAB3B,RAB3B,1,0,0,-0.1967993691786205,
TXNDC12,TXNDC12,1,0,0,0.04815868066675755,0.653308592542223
KTI12,KTI12,1,0,0,-1.8832426275823764,-1.37348113750908
BTF3L4,BTF3L4,1,0,0,0.6664616993572778,0.746439568556203
ZFYVE9,ZFYVE9,1,0,0,0.327536795345571,-1.44748463446697
CC2D1B,CC2D1B,1,0,0,-2.361562062493851,-2.66551680596593
ORC1,ORC1,1,0,0,-1.1431542558424148,
PRPF38A,PRPF38A,1,0,0,-1.6692133947487484,-0.424446767479448
TUT4,TUT4,1,0,0,0.1418831596024379,-2.68054775374756
GPX7,GPX7,1,0,0,-1.3083134368188247,-0.801119124370025
SHISAL2A,SHISAL2A,1,0,0,-2.027291692543347,
COA7,COA7,1,0,0,-0.4954351569314035,-0.420358657111651
ZYG11B,ZYG11B,1,0,0,0.004051334350208435,0.599430982792306
ZYG11A,ZYG11A,1,0,0,0.0683299214894788,-0.860963715729346
ECHDC2,ECHDC2,1,0,0,-1.8226284380460047,-1.73700959381351
SCP2,SCP2,1,0,0,1.0529550204736537,0.969721037904497
PODN,PODN,1,0,0,-2.838784886064083,-2.16376541079562
SLC1A7,SLC1A7,1,0,0,-1.3685774857419837,
CPT2,CPT2,1,0,0,-1.0000254711114511,0.252232577883227
CZIB,CZIB,1,0,0,-0.805861399813196,0.22993666673015
MAGOH,MAGOH,1,0,0,0.33883036202354333,1.06545169638084
LRP8,LRP8,1,0,0,-1.9638442043898685,
DMRTB1,DMRTB1,1,0,0,-2.718777834481168,
GLIS1,GLIS1,1,0,0,-3.5374029425534115,
NDC1,NDC1,1,0,0,0.3050083154085126,1.53448388096682
YIPF1,YIPF1,1,0,0,0.6582212143620243,1.58228163118001
DIO1,DIO1,1,0,0,-1.0044722137251405,-0.192798936869644
IFT25,IFT25,1,0,0,0.3538198387939868,2.25267550403679
LRRC42,LRRC42,1,0,0,-0.7796875663698639,0.0604704716238948
LDLRAD1,LDLRAD1,1,0,0,-1.9437483574400556,
TMEM59,TMEM59,1,0,0,0.3177540069337965,1.37796091089448
TCEANC2,TCEANC2,1,0,0,-0.3122895936514656,1.35462011634897
CDCP2,CDCP2,1,0,0,-2.0034120131267965,
CYB5RL,CYB5RL,1,0,0,-1.3989168152729299,-4.80669083768857
MRPL37,MRPL37,1,0,0,-1.0166098762663829,-1.26004403231344
SSBP3,SSBP3,1,0,0,-1.4306874753645662,-1.36831844886139
ACOT11,ACOT11,1,0,0,-2.0436381493603886,-1.88478505724318
FAM151A,FAM151A,1,0,0,-1.8461038050420449,-0.0974934170713079
MROH7,MROH7,1,0,0,-1.9573954482112441,
TTC4,TTC4,1,0,0,-0.3686713326086135,0.533482929529212
PARS2,PARS2,1,0,0,-1.5283583550327666,-0.851630722847479
TTC22,TTC22,1,0,0,-2.1388630536956637,-2.4004163215495
CIMAP2,CIMAP2,1,0,0,-1.4937098802029052,
DHCR24,DHCR24,1,0,0,-1.2916029834066585,-0.787310856042518
TMEM61,TMEM61,1,0,0,-2.907594295704696,
BSND,BSND,1,0,0,-2.2292233825554195,
PCSK9,PCSK9,1,0,0,-3.017864888357968,-1.46975539550865
USP24,USP24,1,0,0,0.1672189880067414,-1.93997893584602
PLPP3,PLPP3,1,0,0,-0.8605070887824482,0.690278867726515
PRKAA2,PRKAA2,1,0,0,0.26006263051912804,
FYB2,FYB2,1,0,0,-0.47479439706170723,-1.23050062154032
C8A,C8A,1,0,0,-0.3399740727555294,0.260826627515199
C8B,C8B,1,0,0,-0.47516592515607137,0.786618160179599
DAB1,DAB1,1,0,0,-0.9346180625759573,-1.75902511665632
OMA1,OMA1,1,0,0,0.7156519819162028,2.42440623066353
TACSTD2,TACSTD2,1,0,0,-2.310408547729727,-0.701182453515764
MYSM1,MYSM1,1,0,0,0.5131313665532549,-0.720961193513046
JUN,JUN,1,0,0,-2.8171848324635604,-2.32585014207239
FGGY,FGGY,1,0,0,0.1636836637618515,1.53047885724454
HOOK1,HOOK1,1,0,0,0.37019785737440003,1.65698805304912
CYP2J2,CYP2J2,1,0,0,-0.3643163470764943,0.680581983565276
C1orf87,C1orf87,1,0,0,-0.9422560865784977,
NFIA,NFIA,1,0,0,-1.4415297540109542,-1.3503104713815
TM2D1,TM2D1,1,0,0,0.9262356791807278,
PATJ,PATJ,1,0,0,-0.12361840931177959,-0.214660979157196
L1TD1,L1TD1,1,0,0,0.09480971954314299,
KANK4,KANK4,1,0,0,-2.5850078889900843,-2.43460040509447
USP1,USP1,1,0,0,0.6323904892345222,1.8966408999701
DOCK7,DOCK7,1,0,0,0.33185756007310907,0.0047524343089135
ANGPTL3,ANGPTL3,1,0,0,0.6724738266125385,2.22184915948474
ATG4C,ATG4C,1,0,0,1.4841317012311261,1.58674944720584
FOXD3,FOXD3,1,0,0,-2.4041645244238303,-2.96179929226472
ALG6,ALG6,1,0,0,1.6455440057252737,
ITGB3BP,ITGB3BP,1,0,0,0.4514380847191344,
EFCAB7,EFCAB7,1,0,0,1.0558155982950659,1.79300377795266
PGM1,PGM1,1,0,0,-0.2504433940420352,-0.201013626859611
ROR1,ROR1,1,0,0,-0.5926967129309997,
UBE2U,UBE2U,1,0,0,0.637422972060973,
CACHD1,CACHD1,1,0,0,-0.6609283443180125,-2.1070209303536
RAVER2,RAVER2,1,0,0,-0.4352620288041429,0.417564941306625
JAK1,JAK1,1,0,0,-0.42234925964575787,-0.50579017909859
AK4,AK4,1,0,0,-0.9261378404972849,0.156091796152619
DNAJC6,DNAJC6,1,0,0,-0.6918263201355721,
LEPROT,LEPROT,1,0,0,1.4912204581674953,2.27942742401543
LEPR,LEPR,1,0,0,0.8552022033830582,3.12966798938309
PDE4B,PDE4B,1,0,0,-0.6542517425465935,-0.914194356728757
SGIP1,SGIP1,1,0,0,-0.769757502600088,
DYNLT5,DYNLT5,1,0,0,1.33962661375808,
INSL5,INSL5,1,0,0,-0.6375693120122161,
DNAI4,DNAI4,1,0,0,0.6128381609825517,
MIER1,MIER1,1,0,0,0.45354736229819004,1.0831947110552
SLC35D1,SLC35D1,1,0,0,1.3344345336507608,1.01670796671655
C1orf141,C1orf141,1,0,0,1.0784361915071408,
IL23R,IL23R,1,0,0,0.7560810751671649,
IL12RB2,IL12RB2,1,0,0,-0.6369612435673524,
SERBP1,SERBP1,1,0,0,-0.8772654667438964,0.367343187694471
GADD45A,GADD45A,1,0,0,-1.5864966213464555,-1.01557692401691
GNG12,GNG12,1,0,0,-0.9547225473633194,1.8575676506448
DIRAS3,DIRAS3,1,0,0,-0.9932714419518209,0.434364069992649
WLS,WLS,1,0,0,0.17130760367476938,1.60242471553823
RPE65,RPE65,1,0,0,0.5577638343862805,
DEPDC1,DEPDC1,1,0,0,0.5374842005435205,
LRRC7,LRRC7,1,0,0,-0.5734651048474522,
LRRC40,LRRC40,1,0,0,0.49980445382206895,1.01527186655122
SRSF11,SRSF11,1,0,0,-0.9583604709077029,-0.74183707216169
ANKRD13C,ANKRD13C,1,0,0,-0.44879566269575655,-2.7682502574503
CTH,CTH,1,0,0,0.4748960437121781,1.12694897595396
PTGER3,PTGER3,1,0,0,-1.3641249337257992,-2.00549790979466
ZRANB2,ZRANB2,1,0,0,-0.6482823687784673,1.15017287288941
NEGR1,NEGR1,1,0,0,0.3812728691237055,
LRRIQ3,LRRIQ3,1,0,0,1.5811948541478866,
FPGT,FPGT,1,0,0,1.0931885282603826,0.832359475111173
TNNI3K,TNNI3K,1,0,0,0.44311595432126616,
LRRC53,LRRC53,1,0,0,-0.4638360577657554,
ERICH3,ERICH3,1,0,0,-0.9074910262217557,
CRYZ,CRYZ,1,0,0,1.1193541606755986,3.06769428932527
TYW3,TYW3,1,0,0,0.627388933258004,-1.37879920984121
LHX8,LHX8,1,0,0,-1.1851223943546092,
SLC44A5,SLC44A5,1,0,0,1.2911518242088267,
ACADM,ACADM,1,0,0,1.952483423770735,2.0316058998147
RABGGTB,RABGGTB,1,0,0,1.317997032817937,0.445308720154848
MSH4,MSH4,1,0,0,1.0174052356579733,
ASB17,ASB17,1,0,0,1.096197792813907,
ST6GALNAC3,ST6GALNAC3,1,0,0,1.253897108640592,
ST6GALNAC5,ST6GALNAC5,1,0,0,-1.7476941271515596,
PIGK,PIGK,1,0,0,1.1634237710822042,2.53073320608082
AK5,AK5,1,0,0,-0.10470026108130348,
ZZZ3,ZZZ3,1,0,0,-0.1530060699962057,-1.02967347214734
USP33,USP33,1,0,0,0.8263442943138202,1.88425431919754
MIGA1,MIGA1,1,0,0,0.7048530421730597,
NEXN,NEXN,1,0,0,0.4000773923583214,0.701897343963052
FUBP1,FUBP1,1,0,0,0.1162540187707446,0.14933281955496
DNAJB4,DNAJB4,1,0,0,0.9808736841293069,1.90492406727237
GIPC2,GIPC2,1,0,0,0.5431090374529202,-0.0310510252740978
PTGFR,PTGFR,1,0,0,0.9744092035760161,
IFI44L,IFI44L,1,0,0,1.2913261922888157,
IFI44,IFI44,1,0,0,0.7951106596815016,
ADGRL4,ADGRL4,1,0,0,1.4297600883564012,2.95784565715981
ADGRL2,ADGRL2,1,0,0,0.5808803187748541,-0.182224857406695
TTLL7,TTLL7,1,0,0,0.3347184643257961,
PRKACB,PRKACB,1,0,0,1.0256339928672293,0.696178934482564
SAMD13,SAMD13,1,0,0,1.0846077321381653,
DNASE2B,DNASE2B,1,0,0,-0.1075057924495173,
RPF1,RPF1,1,0,0,0.11704641892724332,0.193052265115104
GNG5,GNG5,1,0,0,-0.40934585496945175,0.407982308776554
SPATA1,SPATA1,1,0,0,0.8320536759768924,
CTBS,CTBS,1,0,0,1.372224219260616,1.00423088668689
SSX2IP,SSX2IP,1,0,0,0.5395492309089658,0.65898268848298
LPAR3,LPAR3,1,0,0,-0.09031892951919573,
MCOLN2,MCOLN2,1,0,0,0.9183451552101847,
MCOLN3,MCOLN3,1,0,0,1.1535026394177734,
DNAI3,DNAI3,1,0,0,0.5876310365832378,
SYDE2,SYDE2,1,0,0,-0.1733914940488308,-1.54995307368591
C1orf52,C1orf52,1,0,0,-1.190365052134867,-1.99535018243781
BCL10,BCL10,1,0,0,-0.6084211758240592,1.04605311772178
DDAH1,DDAH1,1,0,0,-1.230469593284793,-0.891501227170194
CCN1,CCN1,1,0,0,-1.5001272383756312,-0.632043962023756
ZNHIT6,ZNHIT6,1,0,0,0.19650052435334509,0.144402939007142
COL24A1,COL24A1,1,0,0,-0.25465582085385563,
ODF2L,ODF2L,1,0,0,0.8166019599760066,-1.04795354063982
