gene_id,gene_name,chromosome,is_Z,te_gene_id,CO_Mega,TE_mean
ENSGALG00010002173,GCM1,3,0,ENSGALG00000016316,-1.6475176882734246,
ENSGALG00010001788,HOXA1,2,0,ENSGALG00000028095,-2.6660205102190027,
ENSGALG00010002426,TEX36,6,0,ENSGALG00000044030,-2.0090441075830157,
ENSGALG00010002348,THAP12,1,0,ENSGALG00000000838,-0.9403240772194825,-0.416453140423536
ENSGALG00010002202,SFXN4,6,0,ENSGALG00000009350,-0.46310913258136843,0.1975301246657911
ENSGALG00010001880,MTCL1,2,0,ENSGALG00000054223;ENSGALG00000051546;ENSGALG00000053867;ENSGALG00000053721,-2.3942127860356552,
ENSGALG00010002463,ASRGL1,3,0,ENSGALG00000015949,0.13097544727453936,-0.1620499968851708
ENSGALG00010002528,MED14,1,0,ENSGALG00000016238;ENSGALG00000053145,-0.7786921575318465,
ENSGALG00010001903,NARS2,1,0,ENSGALG00000017262,-1.2785967331803911,-1.1557637308465547
ENSGALG00010001898,LHPP,6,0,ENSGALG00000030925,-0.8212959254975578,-0.3242533307785293
ENSGALG00010001627,ARFIP2,1,0,ENSGALG00000037839,-2.0098127190549806,-1.087668555360174
ENSGALG00010002270,IMMP2L,1,0,ENSGALG00000009485,-1.3378047509387414,
ENSGALG00010002440,LRRC51,1,0,ENSGALG00000051202,-3.163213293635141,
ENSGALG00010001815,HMX3,6,0,,-2.113483174423301,
ENSGALG00010002435,ATP7B,1,0,ENSGALG00000017021,-0.25066905306145804,-0.7657143008833084
ENSGALG00010002408,OFD1,1,0,ENSGALG00000016576,-1.5314836942349879,-1.2526146922668504
ENSGALG00010001957,NDUFC2,1,0,ENSGALG00000029172,-1.0278080625357144,0.0365670426239141
ENSGALG00010002186,ICK,3,0,INRAGALG00000011481;INRAGALG00000011482;ENSGALG00000016321;ENSGALG00000048639,-0.8444806486622891,
ENSGALG00010002500,OSR1,3,0,ENSGALG00000016473,-1.838991885700161,
ENSGALG00010001971,MLIP,3,0,ENSGALG00000016301,-1.7320234738416511,
ENSGALG00010001666,PIEZO2,2,0,ENSGALG00000042134,-0.40748623752192503,-1.5965126870465016
ENSGALG00010002300,TPO,3,0,ENSGALG00000016370,-0.569320985830307,
ENSGALG00010002365,RAI2,1,0,ENSGALG00000016538;INRAGALG00000100848;INRAGALG00000002185;INRAGALG00000002190,-2.580823654975562,
ENSGALG00010002402,TXLNG,1,0,ENSGALG00000016547,-1.7126140830554926,-0.899292765868317
ENSGALG00010002459,G3BP2,4,0,ENSGALG00000010882;ENSGALG00000027179,-1.452472850175948,
ENSGALG00010002433,GRHL1,3,0,ENSGALG00000038495,-1.006940423420287,
ENSGALG00010002309,GADL1,2,0,ENSGALG00000011447;ALDBGALG0000002555;ALDBGALG0000002556,-0.1565101922297354,
ENSGALG00010001759,C10orf88,6,0,ENSGALG00000000011,-1.1243396759988666,-2.368636199069011
ENSGALG00010002497,DHX32,6,0,ENSGALG00000038480,-0.9577757675730765,
ENSGALG00010001895,P4HA3,1,0,ENSGALG00000042030,-2.3837546047385945,-3.962467566758375
ENSGALG00010002371,BAG3,6,0,ENSGALG00000009433,-1.5737344066429917,-0.6073825869652991
ENSGALG00010002330,KHDRBS2,3,0,ENSGALG00000016276;ENSGALG00000051214,-0.26094076859877713,
ENSGALG00010001796,SLCO2B1,1,0,ENSGALG00000017302,-1.739870219728794,-0.5316402664552207
ENSGALG00010002239,AGPAT5,3,0,ENSGALG00000016329,0.018934911814522226,-0.4170799363051302
ENSGALG00010001611,MAPK12,1,0,ENSGALG00000019384,-0.4148989744087669,-0.4755541723788258
ENSGALG00010001958,RAB11FIP2,6,0,ENSGALG00000009304,-1.0023849313048283,-4.008142526435296
ENSGALG00010002343,GPD1L,2,0,107056001;NONGGAG002258;ENSGALG00000011481;INRAGALG00000102055,0.32673494385493196,
ENSGALG00010002523,DNAJB13,1,0,ENSGALG00000017317,-1.6132412290639384,
ENSGALG00010001883,KBTBD11,3,0,,-2.429248728735361,
ENSGALG00010001664,SPAM1,1,0,ENSGALG00000008761,0.10268421135879402,
ENSGALG00010002090,AQP11,1,0,ENSGALG00000031734,-1.1087288594999796,-0.271826726034573
ENSGALG00010002446,RIMS1,3,0,ENSGALG00000049067;ENSGALG00000052970;ENSGALG00000015944;ENSGALG00000053847,-1.2851815946535552,
ENSGALG00010001862,XRRA1,1,0,ENSGALG00000048559,-1.9759374968564716,
ENSGALG00010001966,ARHGAP6,1,0,ENSGALG00000049321;ENSGALG00000048136;ENSGALG00000016602,-1.5920656863811868,
ENSGALG00010002424,CASK,1,0,ENSGALG00000042400,-0.24931771534462854,-1.3500302363418204
ENSGALG00010001952,MSL3,1,0,ENSGALG00000041433,-0.8551008295320869,-0.4682351432959669
ENSGALG00010002547,PBX4,30,0,ENSGALG00000034076,-1.3473173417437265,-1.4200795806503026
ENSGALG00010001778,KAT2B,2,0,ENSGALG00000011278,-0.4780042094065882,-2.8254217312405068
ENSGALG00010001948,EMX2,6,0,ENSGALG00000009302,-2.001468408720277,
ENSGALG00010002526,ZBTB22,16,0,,-2.834564062686364,
ENSGALG00010001681,NAPG,2,0,ENSGALG00000013932;INRAGALG00000007665;INRAGALG00000007666,0.008449503122659796,
ENSGALG00010002159,GALNT15,2,0,ENSGALG00000011235,-1.6834998659650506,-2.387430769457094
ENSGALG00010002358,FREM2,1,0,ENSGALG00000033671,-1.0817903965132358,
ENSGALG00010001621,DLGAP2,3,0,ENSGALG00000032937;ENSGALG00000054521;INRAGALG00000011497;NONGGAG009610;INRAGALG00000011498;ENSGALG00000051497,-1.8963473656039818,
ENSGALG00010002396,SEC23IP,6,0,ENSGALG00000009466,-0.988321204565829,0.254271113112922
ENSGALG00010001705,HTRA1,6,0,ENSGALG00000041140,-0.9103341057389618,0.7154305343930496
ENSGALG00010001696,FAM135A,3,0,ENSGALG00000015969;ENSGALG00000049828,-0.6900394912999624,
ENSGALG00010001717,STARD10,1,0,,-1.4114183801776474,
ENSGALG00010001710,LCMT2,1,0,INRAGALG00000003283;ENSGALG00000017333,-1.3843731108893125,
ENSGALG00010001798,PSTK,6,0,ENSGALG00000009610,-2.824237885333635,-3.2534682801855697
ENSGALG00010002399,CSMD1,3,0,NONGGAG009349;NONGGAG009350;ENSGALG00000048224;ENSGALG00000053312;ENSGALG00000050666;ENSGALG00000046766;ENSGALG00000035230,-0.3951883052078876,
ENSGALG00010001706,IQUB,1,0,ENSGALG00000008823,-0.5615712629851851,-4.535000602913542
ENSGALG00010001923,RAPGEF5,2,0,ENSGALG00000034024,-1.333096161435265,-1.457259628633881
ENSGALG00010002590,ATP6V1C2,3,0,ENSGALG00000016446;ENSGALG00000025374,-0.3887547445132958,
ENSGALG00010002507,C2CD3,1,0,ENSGALG00000017314;ENSGALG00000052611,-1.6885972232089794,
ENSGALG00010002161,CDKL5,1,0,ENSGALG00000016529;ALDBGALG0000000893,-1.6171678001975756,
ENSGALG00010002587,DOCK1,6,0,ENSGALG00000042259,-0.48338119100861854,-1.466659324663318
ENSGALG00010002349,ZBED1,1,0,,-0.9897738205497478,
ENSGALG00010002334,OSBPL10,2,0,ENSGALG00000050427;ENSGALG00000025305,-1.2065682120284191,
ENSGALG00010001820,PGM2L1,1,0,ENSGALG00000017304,-0.693327695920065,-0.8016550082322083
ENSGALG00010002380,CMPK2,3,0,ENSGALG00000028982,-0.7948328701089931,-1.8088249617359824
ENSGALG00010002017,ARHGAP28,2,0,INRAGALG00000007706;INRAGALG00000022862;ENSGALG00000014758,-1.0589017052885266,
ENSGALG00010002576,HELQ,4,0,ENSGALG00000011208,-0.5548353780426915,
ENSGALG00010001635,TIMM10B,1,0,ENSGALG00000042572,-1.674142971744201,-3.6767301980093032
ENSGALG00010001699,ASB15,1,0,ENSGALG00000008814,0.07667953270588923,
ENSGALG00010001716,TRIL,2,0,ENSGALG00000011145,-2.826623263935257,-4.633062541451907
ENSGALG00010002142,CLDN34,1,0,ENSGALG00000030314,-0.9067884458673104,
ENSGALG00010002405,KCNQ5,3,0,ENSGALG00000037249;ENSGALG00000050252,-0.8733346461486797,
ENSGALG00010002225,PRDX3,6,0,ENSGALG00000009369,-1.3634394303196726,0.5765168528032149
ENSGALG00010001822,KCNE3,1,0,ENSGALG00000022696,-2.3555658991217223,-1.0330233791166978
ENSGALG00010002113,GDPD4,1,0,ENSGALG00000000690,-0.8463763291539409,
ENSGALG00010002609,PDIA6,3,0,ENSGALG00000016447,-0.26290468138121814,0.6997624384116546
ENSGALG00010001910,FAM53B,6,0,ENSGALG00000009718;ENSGALG00000032611;ENSGALG00000034013,-3.102969855999534,
ENSGALG00010001752,ARRB1,1,0,,-2.086426914734519,
ENSGALG00010001860,RNF169,1,0,ENSGALG00000017309,-2.362964003822168,-2.093325618050577
ENSGALG00010001911,USP35,1,0,ENSGALG00000035007,-2.0359907744546533,
ENSGALG00010001758,COL19A1,3,0,ENSGALG00000047605;ENSGALG00000054028;ENSGALG00000043584,-0.44886403834179234,
ENSGALG00010002374,DST,3,0,ENSGALG00000016289;ENSGALG00000047909;ENSGALG00000047450,-0.9279834329908762,
ENSGALG00010001915,METTL10,6,0,ENSGALG00000034013,-0.6631927832278266,-1.3563308073821037
ENSGALG00010002041,GCLC,3,0,ENSGALG00000016313,-0.23879156510953392,0.4768229814162845
ENSGALG00010002097,PCYT1B,1,0,ENSGALG00000016318,-1.0794802908038152,
ENSGALG00010002079,ARX,1,0,ENSGALG00000042604,-2.936205737180279,
ENSGALG00010002527,LRRC3B,2,0,ENSGALG00000011314,-1.389216016494772,-1.1219610245863083
ENSGALG00010002415,PCDH17,1,0,ENSGALG00000051789;ENSGALG00000016941,-1.9480570156977346,
ENSGALG00010001707,,6,0,,-1.320097762512596,
ENSGALG00010001657,SMAP1,3,0,ENSGALG00000015959,-0.6338521133498218,-0.3366415869899083
ENSGALG00010001866,PUS7L,1,0,ENSGALG00000009577,-0.32018192485218966,-0.6277222017709185
ENSGALG00010001917,FEZF1,1,0,ENSGALG00000008941,-1.6845217167248228,
ENSGALG00010001854,CHRDL2,1,0,ENSGALG00000017308;ALDBGALG0000000535,-2.102879395496762,
ENSGALG00010002544,THSD1,1,0,ENSGALG00000028083,-1.5482650338706065,-2.43872312316912
ENSGALG00010002518,MAST1,30,0,ENSGALG00000047242;INRAGALG00000021296,-2.7931515388916366,
ENSGALG00010001721,TM4SF1,9,0,,-0.5880417105414313,
ENSGALG00010001890,KLHL34,1,0,ENSGALG00000016388,-1.2704028363250712,
ENSGALG00010001892,RAB12,2,0,ENSGALG00000033608,-1.2851636746009771,-1.4343396069203718
ENSGALG00010001617,TRIM3,1,0,ENSGALG00000034004,-3.012415393410378,-4.129824524446184
ENSGALG00010002427,CYB5R4,3,0,ENSGALG00000052460,-0.01604309834003348,
ENSGALG00010001995,LRRC1,3,0,ENSGALG00000016304,-1.360116859721569,-3.0449493146308755
ENSGALG00010002376,GEN1,3,0,ENSGALG00000016468,-0.630924059311714,-0.8467701293192732
ENSGALG00010001693,NKIRAS1,2,0,ENSGALG00000011289,-1.2273024935714076,-1.2284396853902917
ENSGALG00010001912,TMEM117,1,0,ENSGALG00000009596,-0.31866906386687077,
ENSGALG00010001929,POLR2I,16,0,ENSGALG00000038595,-1.644582150106781,-0.1140541112794746
ENSGALG00010002551,WDR35,3,0,ENSGALG00000016477,0.10700033367579409,0.721597350841285
ENSGALG00010002235,MXRA5,1,0,ENSGALG00000016635,-0.7721356019470272,
ENSGALG00010001837,TAB3,1,0,ENSGALG00000016284,-1.089399790545418,-2.855441478969154
ENSGALG00010001668,UBE2E1,2,0,ENSGALG00000011286,-1.041667412357182,0.1417379646626883
ENSGALG00010002571,BCOR,1,0,ENSGALG00000016245,-1.9657118846575838,-2.271058538623236
ENSGALG00010002350,BEND6,3,0,ENSGALG00000016283,-0.8498431823786352,-3.507889809299164
ENSGALG00010002512,DAXX,16,0,,-3.486045362744078,
ENSGALG00010002501,TCEANC,1,0,,-0.8492103302845116,
ENSGALG00010001821,HMX2,6,0,ENSGALG00000030875,-2.5523147120860674,
ENSGALG00010002461,LRTOMT,1,0,ENSGALG00000035375,-2.2652346679073125,
ENSGALG00010002379,NHS,1,0,ENSGALG00000016543,-2.408285386417573,-4.339483288947955
ENSGALG00010002342,BAG2,3,0,ENSGALG00000026605,-2.314171868747484,-2.912684242455439
ENSGALG00010002511,VPS36,1,0,ENSGALG00000017026,-0.6915952854959424,0.0239686647117628
ENSGALG00010002598,NMT2,2,0,ENSGALG00000008791,-0.500701953888284,-0.1991040745747045
ENSGALG00010002592,RPS6KA3,1,0,ENSGALG00000016406,0.03853246418655942,-0.1955127694970389
ENSGALG00010001825,LIPT2,1,0,ENSGALG00000047148,-2.5767989026244575,
ENSGALG00010001633,B3GAT2,3,0,,-1.9810391125345497,
ENSGALG00010002586,GPR63,3,0,ENSGALG00000050842;ENSGALG00000015570,-0.30306830172422206,
ENSGALG00010001585,,2,0,,-0.8852813702911919,
ENSGALG00010001858,ADAMTS20,1,0,ENSGALG00000009572,-0.7134489350419686,
ENSGALG00010002454,NEK5,1,0,ENSGALG00000017023,-0.9067217295677727,
ENSGALG00010001714,SLC13A1,1,0,ENSGALG00000008874,0.18458956086140665,
ENSGALG00010002390,MYT1L,3,0,ENSGALG00000016384,-1.3620089681254492,
ENSGALG00010002569,GTPBP6,1,0,ENSGALG00000016717,-0.6668717852399427,-1.1035731601514225
ENSGALG00010002520,TTC32,3,0,ENSGALG00000016476,-0.8513638289621145,0.223846891220182
ENSGALG00010001928,KCTD21,1,0,ENSGALG00000017268;ALDBGALG0000000524,-1.1785826996935787,
ENSGALG00010002357,RAB31,2,0,ENSGALG00000022874,-0.2647080773636876,1.1370263868814725
ENSGALG00010002352,MYL12B,2,0,ENSGALG00000038635,-0.1278647096076383,0.7845342843331053
ENSGALG00010001906,SKAP2,2,0,ENSGALG00000030081,-0.5559651002637387,-0.260294625143763
ENSGALG00010002559,NEK10,2,0,ENSGALG00000011322,-0.7711295717578166,
ENSGALG00010001697,TAF10,1,0,ENSGALG00000046371,-1.001250893371108,-0.6403270467973198
ENSGALG00010002389,COL21A1,3,0,ENSGALG00000016292;ENSGALG00000051085,-0.11789155493532122,
ENSGALG00010002422,TRAPPC12,3,0,ENSGALG00000016387,-1.0332161297810813,0.0883113666980243
ENSGALG00010001745,CADPS2,1,0,ENSGALG00000008926,-0.7834231773488032,-1.4433996213867322
ENSGALG00010002467,NEK3,1,0,ENSGALG00000017024,-0.4356592387822295,-0.8436009057441451
ENSGALG00010001869,CRLF2,1,0,ENSGALG00000045814,-0.11562618866936691,-0.6233913223179888
ENSGALG00010001938,ALG8,1,0,ENSGALG00000019042,-0.38361592764741004,0.5952782085858439
ENSGALG00010002611,NPS,6,0,,-0.822323314658351,
ENSGALG00010001605,APBB1,1,0,ENSGALG00000046164,-2.978477854035674,-3.9876628038973374
ENSGALG00010001612,HPX,1,0,,-2.3604320215767784,
ENSGALG00010001677,SDHAF4,3,0,ENSGALG00000031631,-0.6766594050438353,0.6968351950925091
ENSGALG00010001842,GPR26,6,0,ENSGALG00000009684,-1.1110806728742126,
ENSGALG00010002471,OGFRL1,3,0,ENSGALG00000015951;ENSGALG00000053388,-0.7351443068386989,
ENSGALG00010001649,UBE2E2,2,0,,-1.1044225522087656,
ENSGALG00010002612,JPH1,2,0,ENSGALG00000035845,-0.650814397220171,-1.4651300202218578
ENSGALG00010002034,WWC3,1,0,ENSGALG00000034834,-1.828972621280358,-2.9857771725419378
ENSGALG00010002335,TMEM47,1,0,ENSGALG00000027198,-0.8906315105722716,-0.6293437107896491
ENSGALG00010001589,EVX1,2,0,ENSGALG00000037310,-2.5399204641277247,
ENSGALG00010002603,INSYN2A,6,0,ENSGALG00000040836,-1.8577126974818037,-3.3888090970847973
ENSGALG00010002150,EIF3A,6,0,ENSGALG00000009328;ENSGALG00000017868;ENSGALG00000025331,-1.6327703479216322,
ENSGALG00010002385,MPP6,2,0,ENSGALG00000048952;INRAGALG00000006655;ENSGALG00000010988,-0.5429325822442801,
ENSGALG00010002360,DHRSX,1,0,ENSGALG00000016681,-0.884715961958999,0.1840025644627773
ENSGALG00010002293,GYG2,1,0,ENSGALG00000016655,-1.2106498063346334,-0.8673887996903978
ENSGALG00010001827,PDZRN4,1,0,ENSGALG00000009530,-1.8398011861159937,
ENSGALG00010001708,AADAC,9,0,ENSGALG00000032147;INRAGALG00000016944;ENSGALG00000010364,-1.1531354061668717,
ENSGALG00010001818,ADGRB3,3,0,ENSGALG00000016176,-0.875808252608246,
ENSGALG00010002251,GRK5,6,0,ENSGALG00000009403;ENSGALG00000037035,-0.5915008240847938,
ENSGALG00010002359,CMTM6,2,0,ENSGALG00000011490,-1.022331865680094,-0.0475512846332559
ENSGALG00010002023,CLCN4,1,0,ENSGALG00000016607,-0.46457589257065585,
ENSGALG00010002194,SHROOM2,1,0,ENSGALG00000030802,-1.7653597064021227,-1.8662962386503976
ENSGALG00010002445,EDRF1,6,0,ENSGALG00000013685,-0.6391961626628291,-1.2285325290997535
ENSGALG00010002054,RSF1,1,0,ENSGALG00000039068;INRAGALG00000100517,-1.5451600469294253,
ENSGALG00010002362,TRPC4,1,0,ENSGALG00000017044,-0.8152815046483354,
ENSGALG00010001856,CHST15,6,0,ENSGALG00000009704;INRAGALG00000015196,-0.5975062590088522,
ENSGALG00010002420,TMEM272,1,0,ENSGALG00000054675,-0.5652329460265185,
ENSGALG00010001852,CPXM2,6,0,ENSGALG00000048849;ENSGALG00000009693,-1.109912288213356,
ENSGALG00010002211,ACER3,1,0,ALDBGALG0000001062;ENSGALG00000000755,0.43564256817065894,
ENSGALG00010002567,COA4,1,0,,-3.6074277847325567,
ENSGALG00010002134,ANKRD28,2,0,ENSGALG00000011226,-0.24228034596199188,0.2580106037957162
ENSGALG00010001908,FAM83B,3,0,ENSGALG00000016299,-0.6564168596996236,
ENSGALG00010001738,PUDP,1,0,ENSGALG00000040388,-0.4677143459398164,0.7584339125018593
ENSGALG00010001803,PPP4R1,2,0,ENSGALG00000032092,-1.1820485748241238,-0.5291506893411517
ENSGALG00010002419,CTBP2,6,0,ENSGALG00000009738;ENSGALG00000054797;INRAGALG00000015212;ENSGALG00000025226;ENSGALG00000027414;NONGGAG010439;ENSGALG00000049635;ENSGALG00000044030,-1.109358707505971,
ENSGALG00010001849,NDUFV2,2,0,ENSGALG00000036625,0.09841608390973722,0.885133964531631
ENSGALG00010002425,FDX2,30,0,ENSGALG00000039445;ENSGALG00000050608,-2.9570206780366486,
ENSGALG00010001845,ANKRD12,2,0,ENSGALG00000051993;ENSGALG00000049622;ENSGALG00000052012,-0.9321306510958861,
ENSGALG00010002460,LAMTOR1,1,0,ENSGALG00000050119,-2.0134631412839177,
ENSGALG00010001969,PLEKHA8,2,0,ENSGALG00000011185;ENSGALG00000036649,-0.7966275720883709,
ENSGALG00010001940,PTPRM,2,0,ENSGALG00000031284,-0.43902513695872314,-0.5364733470606999
ENSGALG00010002275,IL1RAPL1,1,0,ENSGALG00000016288,-0.37692482854064546,
ENSGALG00010002406,DIAPH3,1,0,ENSGALG00000016937,-0.6133623612035959,
ENSGALG00010002347,ZNF451,3,0,ENSGALG00000016282,-0.9906125407930287,-0.9358970917058044
ENSGALG00010002416,SH3BGRL2,3,0,ENSGALG00000015877;INRAGALG00000011343,-0.47606496099359946,
ENSGALG00010001896,ARHGEF10,3,0,ALDBGALG0000003904;ENSGALG00000016350,-0.555298772287495,
ENSGALG00010001997,INTS4,1,0,ENSGALG00000000091,-1.5934046476339216,-0.7251317357936307
ENSGALG00010002346,FBXO15,2,0,ENSGALG00000013720,-0.1055951205826694,0.5792558766688507
ENSGALG00010002369,GEMIN8,1,0,ENSGALG00000016574,-0.859642588750914,-0.1145416512121645
ENSGALG00010002087,POLA1,1,0,ENSGALG00000016312;ENSGALG00000025616,-0.36110284562747963,
ENSGALG00010001843,PRICKLE1,1,0,ENSGALG00000009556,-1.191429670854157,-0.8714852740351882
ENSGALG00010002589,SLC4A7,2,0,INRAGALG00000102376;ENSGALG00000011405,-0.3566719030902654,
ENSGALG00010001692,ALDH18A1,6,0,ENSGALG00000047291;ENSGALG00000034655,-0.9053361460290781,
ENSGALG00010002024,KLHL31,3,0,ENSGALG00000016309,-0.4916855222819036,
ENSGALG00010002483,COQ2,4,0,ENSGALG00000041294,-0.6811012801704996,-0.0831393532700738
ENSGALG00010001747,KCNH8,2,0,ENSGALG00000011262,-0.6938899272973174,
ENSGALG00010002443,TYK2,30,0,ENSGALG00000030599,-2.5418926230637595,-4.012573344280294
ENSGALG00010002439,GPR82,1,0,ENSGALG00000044763,1.067802152924985,0.5381465984479873
ENSGALG00010002404,OSBPL3,2,0,ENSGALG00000011007,-0.9929869371639815,-0.9882122677297952
ENSGALG00010001711,CREB5,2,0,ENSGALG00000038265;INRAGALG00000102026,-1.7651899171381429,
ENSGALG00010002324,SNTG2,3,0,ALDBGALG0000003609;ENSGALG00000016367,-0.4204332898878312,
ENSGALG00010001972,FAM204A,6,0,ENSGALG00000009307,-0.7866879042958628,-1.5994151440355364
ENSGALG00010002410,RNF175,1,0,ENSGALG00000000868,-1.0197602343939107,-0.6758515467195854
ENSGALG00010002401,ZRANB1,6,0,ENSGALG00000031474,-0.7379779508321558,-1.5429690533440077
ENSGALG00010002259,CXorf21,1,0,ENSGALG00000016286,-2.0551635159133275,-1.8348692719521265
ENSGALG00010004346,CEP128,5,0,ENSGALG00000010562,-1.452894065028739,-1.9514346772067523
ENSGALG00010004061,MEP1B,2,0,ENSGALG00000044606,-0.9392598366812511,
ENSGALG00010004333,DIO2,5,0,,-1.5409835632141096,
ENSGALG00010002835,CYFIP1,1,0,ENSGALG00000016736,-0.9625279829299547,-0.0292915948927909
ENSGALG00010002712,PTPRE,6,0,INRAGALG00000015229;INRAGALG00000015231;INRAGALG00000015236;INRAGALG00000015240;INRAGALG00000015243;INRAGALG00000015247;ENSGALG00000009823,-0.48369460862933333,
ENSGALG00010004006,NKAIN3,2,0,ENSGALG00000044457;INRAGALG00000102242;INRAGALG00000007935;INRAGALG00000007936;INRAGALG00000007942;INRAGALG00000007943;INRAGALG00000007944;ENSGALG00000034899,-0.8061755789131,
ENSGALG00010003948,SCD5,4,0,ENSGALG00000034502,-1.228128335197972,-1.9262826079217523
ENSGALG00010004047,PDE7A,2,0,ENSGALG00000038395;ENSGALG00000054706,-1.3393815455349678,
ENSGALG00010003165,BMP2K,4,0,ENSGALG00000010885,-1.5351727130986816,-1.57654746603585
ENSGALG00010004942,GABRR1,3,0,ENSGALG00000015778,-1.32272832230319,
ENSGALG00010004038,SENP6,3,0,NONGGAG009572;ENSGALG00000015901,-0.9225669653983162,
ENSGALG00010002853,CEP162,3,0,ENSGALG00000015836,-1.0133012035916888,-1.565258624475278
ENSGALG00010004891,ANKIB1,2,0,ENSGALG00000031917,-0.995783105518895,-1.373570520397351
ENSGALG00010002682,UBL5,30,0,ENSGALG00000035138,-1.0970768946876197,
ENSGALG00010005146,TGFB3,5,0,ENSGALG00000010346,-2.6593840797078205,-4.36571092234863
ENSGALG00010004800,ZC3H12C,1,0,ALDBGALG0000001029;ENSGALG00000017154;INRAGALG00000100972,-1.0480328473385478,
ENSGALG00010003915,MIOS,2,0,ENSGALG00000010699;ENSGALG00000025450,-0.6157097146283291,
ENSGALG00010003330,HEY1,2,0,ENSGALG00000035031,-2.295676637447688,-2.6886468031204016
ENSGALG00010003403,GCDH,30,0,ENSGALG00000034917,-2.2159035693683737,-1.6179618336680115
ENSGALG00010004501,TAGLN3,1,0,ENSGALG00000015379,-0.912188929731331,-2.3100569010964622
ENSGALG00010004966,LAMA3,2,0,ENSGALG00000015056,-0.6344075695715667,
ENSGALG00010003700,REST,4,0,ENSGALG00000054198,-1.5772721484003593,
ENSGALG00010003364,ANKRD6,3,0,ENSGALG00000015768;ENSGALG00000025567,-2.026495153359527,
ENSGALG00010003887,GIPC1,30,0,ENSGALG00000050803,-2.319773002081607,
ENSGALG00010003909,DNAJB1,30,0,ENSGALG00000051280,-1.5077736377959186,
ENSGALG00010003169,MTRF1,1,0,ENSGALG00000016951,-1.0613962977958704,-0.9152944929602944
ENSGALG00010002627,MRPS31,1,0,ENSGALG00000017033,-0.9031932450147034,-0.9226052234211364
ENSGALG00010003479,SYDE1,30,0,ENSGALG00000050416,-2.8600256380014915,
ENSGALG00010003884,TYMS,2,0,ENSGALG00000014897;ENSGALG00000047488,-0.8195914347001103,
ENSGALG00010004224,NT5E,3,0,ENSGALG00000015833,-0.025876895327774485,-0.5405130212691505
ENSGALG00010003768,ARSJ,4,0,ENSGALG00000033286;INRAGALG00000012891,-0.4623234736182895,
ENSGALG00010004483,STEAP4,2,0,ENSGALG00000008997,0.11259281662414222,0.4725420333407256
ENSGALG00010003507,WDFY3,4,0,ENSGALG00000043669,-1.0257454115778255,-2.723070877301374
ENSGALG00010002896,OCA2,1,0,ENSGALG00000016740,-0.3295576113836678,
ENSGALG00010004835,HHLA2,1,0,ENSGALG00000022871;INRAGALG00000001577,-0.1426074184300825,
ENSGALG00010004623,MBIP,5,0,ENSGALG00000010096,-0.7101944646752663,-0.0606321478939927
ENSGALG00010003665,RDH14,3,0,ENSGALG00000019873,-1.1808042090893882,-0.6931772042485462
ENSGALG00010002796,PRDM8,4,0,ENSGALG00000038372,-1.8025695623033389,
ENSGALG00010004935,SVIL,2,0,ENSGALG00000007331;INRAGALG00000006394,-0.8685000560084586,
ENSGALG00010003454,IMPAD1,2,0,ENSGALG00000041573,-0.7316086027003585,-1.1649417456632765
ENSGALG00010004751,PTER,2,0,ENSGALG00000008728,-0.7208453057592692,-0.2967328290717159
