gene_id,gene_name,chromosome,is_X,CO_Mega,TE_mean
ENSMUSG00000004070,Hmox2,16,0,-0.16223849379235133,-0.2405236665655789
ENSMUSG00000002846,Timmdc1,16,0,-0.4288447807031215,-1.2475809195935383
ENSMUSG00000005161,Prdx2,8,0,-0.22451896788172654,0.8387654539561409
ENSMUSG00000003545,Fosb,7,0,-0.6092308360947403,
ENSMUSG00000002718,Cse1l,2,0,-0.6155892884462322,-0.1006717326430438
ENSMUSG00000004035,Gstm7,3,0,0.16547906858956196,0.6942367249301549
ENSMUSG00000004814,Ccl24,5,0,-0.21976964515625674,0.7287677931431434
ENSMUSG00000002825,Qtrt1,9,0,-0.45392415759071625,-0.5504301034184443
ENSMUSG00000004948,Zp3,5,0,-0.8315414475608502,
ENSMUSG00000005533,Igf1r,7,0,-0.14536877548843385,
ENSMUSG00000004043,Stat5a,11,0,-0.5351931988371987,-0.3756245135898141
ENSMUSG00000003421,Nosip,7,0,-0.5251103443087377,-0.0134585406083061
ENSMUSG00000003934,Efnb3,11,0,-0.8620658374978678,
ENSMUSG00000005566,Trim28,7,0,-0.6896922864855757,-0.8133624105535905
ENSMUSG00000003949,Hlf,11,0,-0.3398784454753141,0.0604095920428293
ENSMUSG00000003808,Farsa,8,0,-0.6588466852048267,0.2953223347140454
ENSMUSG00000002957,Ap2a2,7,0,-0.5009611067778597,-0.8404771308568971
ENSMUSG00000004270,Lpcat3,6,0,0.05820458111771387,0.2196309650213366
ENSMUSG00000004105,Angptl2,2,0,-0.36804695935372855,-0.058469419561116
ENSMUSG00000031849,Comp,8,0,-0.7274671371535693,
ENSMUSG00000003200,Sh3gl1,17,0,-0.3689446516132193,0.1258303083964893
ENSMUSG00000004285,Atp6v1f,6,0,0.08337095677786976,1.1595840605372982
ENSMUSG00000003746,Man1a,10,0,-0.4243840175293627,-1.01012490295932
ENSMUSG00000003154,Foxj2,6,0,-0.8316290606408874,0.013876889552822
ENSMUSG00000103088,Pcdhgb6,18,0,-0.5471547007883384,
ENSMUSG00000003974,Grm3,5,0,-0.22267941803130498,
ENSMUSG00000005102,Eif2ak4,2,0,-0.6461313867441358,-1.6543843558273523
ENSMUSG00000002885,Adgre5,8,0,-0.38002894819931043,-0.3074614570200577
ENSMUSG00000003309,Ap1m2,9,0,-0.4464946623182957,
ENSMUSG00000029832,Nfe2l3,6,0,-0.867348417122928,-0.1285821555668201
ENSMUSG00000003812,Dnase2a,8,0,-0.5065511898961859,0.3548173585880805
ENSMUSG00000005370,Msh6,17,0,-0.6734750360841755,-0.6032063003771005
ENSMUSG00000003662,Ciao1,2,0,-0.8805000555397591,0.2801571975124697
ENSMUSG00000063406,Tmed5,5,0,0.10443888849845706,0.6294307463249534
ENSMUSG00000003135,Cnot11,1,0,-0.6080433159311145,0.2500747416924812
ENSMUSG00000004268,Emg1,6,0,-0.7973255342012386,-1.04328329608141
ENSMUSG00000002504,Nherf2,17,0,-1.2627539496095679,-0.6284625708790296
ENSMUSG00000004896,Mettl25b,3,0,-0.942171419421733,-1.5499654342667326
ENSMUSG00000003346,Abhd17a,10,0,-0.5948315192483058,-3.0292379558200557
ENSMUSG00000005320,Fgfr4,13,0,-0.7453203435124767,-0.1215780546306656
ENSMUSG00000004655,Aqp1,6,0,-0.5619375470411381,0.6931232743754714
ENSMUSG00000004610,Etfb,7,0,-0.14427416628153367,0.3195319131304724
ENSMUSG00000003665,Has1,17,0,-0.3827514673838337,
ENSMUSG00000054855,Rnd1,15,0,-0.6248058524545517,0.1930686553570386
ENSMUSG00000002550,Uck1,2,0,-0.47877615521866623,-0.5312030793175869
ENSMUSG00000002778,Kdelr1,7,0,0.05001397210023839,0.5794816255090401
ENSMUSG00000024045,Akap8,17,0,-0.4582187538372491,-0.736485498188649
ENSMUSG00000003444,Med29,7,0,-0.7843018287259813,0.140082605859361
ENSMUSG00000003184,Irf3,7,0,-0.7276866066589172,-0.2393457974562286
ENSMUSG00000002633,Shh,5,0,-0.49156953021258154,
ENSMUSG00000005553,Atp4a,7,0,-0.2694732669915165,
ENSMUSG00000030834,Abcc6,7,0,-0.6228744005490352,-0.8479327430268786
ENSMUSG00000003527,Ess2,16,0,-0.4714509142762182,-0.4604820078083478
ENSMUSG00000005547,Cyp2a5,7,0,0.1053643937366271,0.7399448872780119
ENSMUSG00000031706,Rfx1,8,0,-1.0791348028213754,-1.07475441672858
ENSMUSG00000002897,Il17ra,6,0,-0.778250950500059,-0.8668858542143751
ENSMUSG00000005125,Ndrg1,15,0,-0.2865959578758055,0.7595399725361038
ENSMUSG00000005045,Chd5,4,0,-0.28139858002136187,
ENSMUSG00000005447,Pafah1b3,7,0,-1.3359563426373509,-0.0268547754466997
ENSMUSG00000002763,Pex6,17,0,-1.0494186545315394,-1.6051515056742005
ENSMUSG00000004264,Phb2,6,0,-0.5960785377392064,0.0375817393983906
ENSMUSG00000004821,Tmed11,5,0,-0.6701430701680362,
ENSMUSG00000004099,Dnmt1,9,0,-0.4546228257854015,-0.6648621018154588
ENSMUSG00000004748,Mtfp1,11,0,-0.26898044665570353,0.1345028137742657
ENSMUSG00000038508,Gdf15,8,0,-1.2262055239130785,-1.5479925270630783
ENSMUSG00000004798,Ulk2,11,0,-0.9499489550450857,-2.9650500585876958
ENSMUSG00000003778,Brd8,18,0,-0.5090195056318922,-0.4620557953495043
ENSMUSG00000004837,Grap,11,0,-0.6004166172012653,0.2327548262891408
ENSMUSG00000031400,G6pdx,X,1,-0.20883016329073278,0.2172770454047374
ENSMUSG00000074207,Adh1,3,0,-0.23167137670382587,0.3886849893483347
ENSMUSG00000002992,Apoc2,7,0,-0.24612575050119823,0.9568729853143056
ENSMUSG00000002949,Timm44,8,0,-0.5943498086357053,0.0059373491524309
ENSMUSG00000002565,Scin,12,0,-0.1683296290250862,
ENSMUSG00000004988,Fxyd4,6,0,-0.37078822783559673,
ENSMUSG00000003948,Mmd,11,0,-0.40208903111525274,-0.8068619306716144
ENSMUSG00000003206,Ebi3,17,0,-0.7026519605551904,
ENSMUSG00000005493,Msh4,3,0,-0.7887354968807117,
ENSMUSG00000072772,Grcc10,6,0,0.008331204603154063,-0.087869083592651
ENSMUSG00000029771,Irf5,6,0,-0.6837818686884418,-1.0874570002023685
ENSMUSG00000003865,Gys1,7,0,-0.4819536302542389,-0.4938420280168927
ENSMUSG00000004665,Cnn2,10,0,-0.08560128706196402,-0.7000423742021282
ENSMUSG00000027164,Traf6,2,0,-0.7982185880671651,-1.3524589248320755
ENSMUSG00000003227,Edar,10,0,-0.4963122449679265,
ENSMUSG00000030468,Siglecg,7,0,-0.6120425958016238,
ENSMUSG00000040583,Cyp2b13,7,0,-0.31905371892214873,-0.7953657863948307
ENSMUSG00000004038,Gstm3,3,0,-0.18143030460271703,0.8890209806045681
ENSMUSG00000003348,Mob3a,10,0,-0.057732954560774985,0.4669530442043241
ENSMUSG00000003273,Car11,7,0,-0.8118833030702195,
ENSMUSG00000002455,Prpf6,2,0,-0.44191645672365887,-0.4640530099823373
ENSMUSG00000003282,Plag1,4,0,-0.9339826204241533,
ENSMUSG00000005204,Senp3,11,0,-0.8256250891950216,-1.671301106925158
ENSMUSG00000003378,Grik5,7,0,-0.3771531122284948,-2.5234731628589926
ENSMUSG00000002602,Axl,7,0,-0.5704579146498467,-1.6978803771157969
ENSMUSG00000005054,Cstb,10,0,0.22935087258095166,0.5052579758468828
ENSMUSG00000002580,Mien1,11,0,-0.591289992139826,0.6152964022951649
ENSMUSG00000003429,Rps11,7,0,0.27984249431370145,-0.9850614072673728
ENSMUSG00000007207,Stx1a,5,0,-0.40979537395083554,
ENSMUSG00000005043,Sgsh,11,0,-0.5246716668707894,0.5426485044937411
ENSMUSG00000005087,Cd44,2,0,-0.7209557655023691,0.781398001189797
ENSMUSG00000003037,Rab8a,8,0,-0.03667946104759068,0.642364481795684
ENSMUSG00000069633,Pex11g,8,0,-0.6273579246546532,-0.2622768700966594
ENSMUSG00000002748,Baz1b,5,0,-0.5612717903132509,-0.7892631918657194
ENSMUSG00000118560,Lim2,7,0,0.13843577816937191,
ENSMUSG00000004394,Tmed4,11,0,-0.32732798244341765,0.5950951996937012
ENSMUSG00000004462,Tbccd1,16,0,-0.7765751638085199,-1.4674321013567748
ENSMUSG00000004788,Eif2b2,12,0,-0.30510064113385127,0.5305429718625271
ENSMUSG00000061778,Mospd2,X,1,-0.43456770021342805,0.1794398115213932
ENSMUSG00000042156,Dzip1,14,0,-0.6350762560804526,-1.5780730321281178
ENSMUSG00000003623,Crot,5,0,-0.417483387794384,0.0560122687298966
ENSMUSG00000003190,Bcl2l12,7,0,-0.9351739376527934,-0.4470288147649432
ENSMUSG00000005148,Klf5,14,0,-0.5608127337655873,
ENSMUSG00000004709,Cd244a,1,0,-0.6540586421651433,
ENSMUSG00000002603,Tgfb1,7,0,-0.6413842614552188,-0.9104547434781058
ENSMUSG00000004846,Plod3,5,0,-0.6541956597136842,-0.6673085558291622
ENSMUSG00000005465,Il27ra,8,0,-0.6582347132337745,
ENSMUSG00000004880,Lbr,1,0,-0.34485131108852585,0.1059693512513971
ENSMUSG00000003752,Itpkc,7,0,-0.5997378231179837,-1.0806458574394198
ENSMUSG00000002844,Adprh,16,0,-0.23786885567745308,0.1584545294666128
ENSMUSG00000003355,Fkbp11,15,0,-0.42517181653722247,0.2554994524542165
ENSMUSG00000002661,Alkbh7,17,0,-1.4077031413888985,0.5427303767406975
ENSMUSG00000003526,Prodh,16,0,-0.4691142893387088,-0.4802530977344905
ENSMUSG00000003233,Dvl3,16,0,-0.8983962648313231,-0.8660405855330086
ENSMUSG00000004939,Nmrk2,10,0,-0.059126795563694046,0.0
ENSMUSG00000003053,Cyp2c29,19,0,-0.4314764941706173,0.5922119306379603
ENSMUSG00000002731,Prkra,2,0,-0.7265067476662264,-0.3918856524297054
ENSMUSG00000002489,Tiam1,16,0,-0.6989415007449278,-0.8199891514610885
ENSMUSG00000021253,Tgfb3,12,0,-0.37617041143720265,-1.3670677865051242
ENSMUSG00000070319,Eif3g,9,0,-0.38232217059248086,0.425805142043032
ENSMUSG00000002635,Pdcd2l,7,0,-0.8195458233181316,0.1477149734372483
ENSMUSG00000004393,Ddx56,11,0,-0.53317962964468,-0.105937782882609
ENSMUSG00000004667,Polr2e,10,0,-0.4108911388216452,0.0505141539978989
ENSMUSG00000005202,Shbg,11,0,-0.6514607888974435,
ENSMUSG00000029777,Gars1,6,0,-0.3146042555921085,-0.2323965980012464
ENSMUSG00000003039,Fam32a,8,0,0.15988226335469946,1.5006967457592149
ENSMUSG00000004473,Clec11a,7,0,-1.0102909692809519,0.0443710129729692
ENSMUSG00000005232,G6pc2,2,0,-0.36776324595878407,
ENSMUSG00000004032,Gstm5,3,0,0.35690540308781316,0.4256124128590012
ENSMUSG00000003360,Ddx23,15,0,-0.32588768750291663,-0.9046214246962708
ENSMUSG00000005299,Letm1,5,0,-0.529846520247558,-0.5128883073322243
ENSMUSG00000020437,Myo1g,11,0,-0.7042253983124507,
ENSMUSG00000003458,Ncstn,1,0,-0.6271868343717486,-0.2625393891407819
ENSMUSG00000004341,Gpx6,13,0,0.023230352712598545,-1.3732677771693829
ENSMUSG00000004540,Psg17,7,0,-0.5989096609873243,
ENSMUSG00000002664,Pspn,17,0,-1.132437293356091,
ENSMUSG00000004460,Dnajb11,16,0,-0.3607131643571666,-0.1400569813029327
ENSMUSG00000004929,Thop1,10,0,-0.43307057893435363,-0.534976315226822
ENSMUSG00000020919,Stat5b,11,0,-0.5803558900661763,-1.1024778944700204
ENSMUSG00000004018,Fancl,11,0,-0.7184566888903205,0.0144671895396837
ENSMUSG00000005373,Mlxipl,5,0,-0.7376962965991041,-0.9073159859253234
ENSMUSG00000003604,Aven,2,0,-1.073761889861009,-0.3873219928339629
ENSMUSG00000002847,Pla1a,16,0,-0.5142058448593829,-0.1238130961522584
ENSMUSG00000005357,Slc1a6,10,0,-0.30055977087428154,
ENSMUSG00000002963,Pnkp,7,0,-0.7171385902095739,-0.5857293463516225
ENSMUSG00000002808,Epdr1,13,0,-0.3692709709189792,-0.8271693083078072
ENSMUSG00000003234,Abcf3,16,0,-0.6902292967954384,-0.2202254885425072
ENSMUSG00000003226,Ranbp2,10,0,-0.7569938175868263,-1.230458575993648
ENSMUSG00000002732,Fkbp7,2,0,-0.046718122056987,0.1715936467475443
ENSMUSG00000052675,Zfp112,7,0,-1.2914532330105022,
ENSMUSG00000004100,Ppan,9,0,-0.7557296643605405,-0.0480634494489416
ENSMUSG00000002812,Flii,11,0,-0.49006788738157425,-0.5572224008226313
ENSMUSG00000004565,Pnpla6,8,0,-0.7398803432253338,-1.225466211682028
ENSMUSG00000003992,Ssbp2,13,0,-0.2687885891958004,-0.1004160007831968
ENSMUSG00000003955,Fam162a,16,0,-0.05046852740497165,-0.0522723228902701
ENSMUSG00000002803,Btbd6,12,0,-0.3466431277759394,-1.3363035097142113
ENSMUSG00000003410,Elavl3,9,0,-0.20958767714531135,
ENSMUSG00000003657,Calb2,8,0,0.15444955583164877,
ENSMUSG00000004187,Kifc2,15,0,-1.0031915597437724,-2.0119741275949607
ENSMUSG00000004872,Pax3,1,0,-0.7045504290578979,
ENSMUSG00000004233,Wars2,3,0,-0.6166036980791336,-0.8777217523761611
ENSMUSG00000004651,Tyr,7,0,-0.6395063496277054,
ENSMUSG00000002608,Ccdc97,7,0,-0.9855937804831534,-0.1038806770555221
ENSMUSG00000004843,Chmp2b,16,0,0.41056429120627946,0.9336152292670796
ENSMUSG00000003721,Insig2,1,0,-0.49458396678016214,-0.3775761796162435
ENSMUSG00000074336,Apoc4,7,0,-0.7887223845836253,
ENSMUSG00000020447,Npc1l1,11,0,-0.43948173046621797,
ENSMUSG00000005355,Casp14,10,0,0.17152125528342133,
ENSMUSG00000002900,Lamb1,12,0,-0.638500913394001,-0.3155263747394781
ENSMUSG00000003528,Slc25a1,16,0,-0.032025973546787156,-0.5871390841655956
ENSMUSG00000002845,Tmem39a,16,0,-1.0100795461829133,-1.2939344303409914
ENSMUSG00000005540,Fcer2a,8,0,-0.3964453610940808,
ENSMUSG00000005469,Prkaca,8,0,-0.24752938950327952,-0.4591706244630835
ENSMUSG00000091803,Cox16,12,0,0.2127174548484625,
ENSMUSG00000003872,Lin7b,7,0,-1.0782790163056788,
ENSMUSG00000003299,Mrpl4,9,0,-0.9497850071979208,-0.134054793365403
ENSMUSG00000003762,Coq8b,7,0,-0.9065257563440312,-0.5126548506454669
ENSMUSG00000003848,Nob1,8,0,-0.6293241051643754,0.0079524766150431
ENSMUSG00000004098,Col5a3,9,0,-0.31928489399257387,-2.045171099654921
ENSMUSG00000003863,Ppfia3,7,0,-0.7833966270917756,
ENSMUSG00000004895,Prcc,3,0,-0.2598136359890759,-0.9028750586112776
ENSMUSG00000002660,Clpp,17,0,-0.4665873070773774,-0.2165809386763393
ENSMUSG00000004366,Sst,16,0,0.02022034632551417,0.4761941896670241
ENSMUSG00000002980,Bcam,7,0,-0.7484441389339977,-0.8305545064027867
ENSMUSG00000031799,Tpm4,8,0,-0.23389015717200046,-0.1404245312967893
ENSMUSG00000005057,Sh2b2,5,0,-0.5931691265988839,-1.1591672056421796
ENSMUSG00000003099,Ppp5c,7,0,-0.3106984872610372,-0.345512114199076
ENSMUSG00000002688,Prkd1,12,0,-0.7313315913002096,
ENSMUSG00000002769,Gnmt,17,0,-0.6801741954231773,0.2218628983300375
ENSMUSG00000004031,Brinp2,1,0,-0.7406904359876538,
ENSMUSG00000089832,Shkbp1,7,0,-0.8600066114816087,-0.7591969048798752
ENSMUSG00000004951,Hspb1,5,0,-0.4544210434223199,1.0652764263551011
ENSMUSG00000028630,Dyrk2,10,0,-0.5692577773242586,-2.803417030083512
ENSMUSG00000012848,Rps5,7,0,-0.16777889043740224,-2.127907064529258
ENSMUSG00000004885,Crabp2,3,0,0.3075807159262389,
ENSMUSG00000003379,Cd79a,7,0,-0.255030753596337,-0.7772773813041602
ENSMUSG00000003033,Ap1m1,8,0,-0.4681189735804132,0.4181457161535143
ENSMUSG00000004359,Spic,10,0,-0.25888074193482247,
ENSMUSG00000004542,Psg19,7,0,-0.6682964546229613,
ENSMUSG00000030180,Kdm5a,6,0,-0.4737523466212217,-1.519479233633696
ENSMUSG00000005124,Ccn4,15,0,-0.6961375650601926,
ENSMUSG00000004567,Mcoln1,8,0,-0.5987296308126968,-0.3986966726336663
ENSMUSG00000003477,Inmt,6,0,-0.2987281926076797,-0.1300091798939789
ENSMUSG00000004071,Cdip1,16,0,-0.49669454349895226,0.4119768730842751
ENSMUSG00000004383,Large1,8,0,-0.4273207957409415,-1.9607447817976815
ENSMUSG00000003068,Stk11,10,0,-0.5281143621557316,-2.827650987779809
ENSMUSG00000015247,Nipsnap3b,4,0,-0.6629506725856515,-0.1070170745463952
ENSMUSG00000010142,Tnfrsf13b,11,0,-1.0159678373679633,
ENSMUSG00000016028,Celsr1,15,0,-0.7851630540234069,-2.2860881497756207
ENSMUSG00000032000,Birc3,9,0,-0.6842307235456069,-1.466034589326272
ENSMUSG00000013707,Tnfaip8l2,3,0,-1.1087498387046466,0.2988788292828073
ENSMUSG00000017386,Traf4,11,0,-0.9059063910125076,-2.0853344677033165
ENSMUSG00000010663,Fads1,19,0,-0.4102428446487565,-0.2141966784799154
ENSMUSG00000031495,Cd209d,8,0,-0.5094099477170513,
ENSMUSG00000022157,Mcpt8,14,0,-0.2902329400982566,
ENSMUSG00000007653,Gabrb2,11,0,-0.051737190576947256,
ENSMUSG00000007589,Tinf2,14,0,-1.0395645441926753,-1.309454864118644
ENSMUSG00000040314,Ctsg,14,0,-0.44398191799398745,
ENSMUSG00000005683,Cs,10,0,-0.5287428329327746,0.10214691687345
ENSMUSG00000007610,Gtpbp3,8,0,-0.8365301995107846,-1.6910466823533423
ENSMUSG00000015013,Trappc2l,8,0,0.03883375620264928,0.1870711943930912
ENSMUSG00000006315,Tmem147,7,0,0.007760368408174401,-0.9957573160383932
ENSMUSG00000010051,Hyal1,9,0,-0.5207199935343336,-0.2067224855285645
ENSMUSG00000005575,Ube2m,7,0,-0.10336709265924782,0.1413255936850535
ENSMUSG00000014075,Dynlt2b,16,0,-0.163957879409228,-0.1328134131184918
ENSMUSG00000010290,AI597479,1,0,-0.916304862259647,-0.1065931986478792
ENSMUSG00000014776,Nol3,8,0,-0.775103414992655,
ENSMUSG00000017316,Ppy,11,0,-0.024802840496395362,
ENSMUSG00000020472,Zkscan17,11,0,-1.2940550568225682,-1.511863910373122
ENSMUSG00000008601,Rab25,3,0,-0.4709137773887253,
ENSMUSG00000015291,Gdi1,X,1,-0.2147192100118822,0.3852476832752723
ENSMUSG00000009630,Ppp2cb,8,0,-0.6087500577413891,-0.7492624281865965
ENSMUSG00000012520,Phox2b,5,0,-0.2381266296333333,
ENSMUSG00000078954,Arhgap8,15,0,-0.7166859334236015,-0.9316730746683594
ENSMUSG00000016252,Atp5f1e,2,0,0.15084765932848931,1.316879608112398
ENSMUSG00000005864,Cnga2,X,1,-0.15747092790267914,
ENSMUSG00000008200,Fnbp4,2,0,-0.6231639958877331,-1.4015911427702992
ENSMUSG00000011463,Cpb1,3,0,-0.25423570011297514,
ENSMUSG00000014226,Cacybp,1,0,0.023048468173497483,0.5703709270703051
ENSMUSG00000014599,Csf1,3,0,-0.8660784862125119,0.0381605352669371
ENSMUSG00000012396,Nanog,6,0,-0.84582234655708,
ENSMUSG00000011306,Sugp1,8,0,-0.35825613730085415,0.1446637366531565
ENSMUSG00000009646,Pla2g12b,10,0,-0.3334085875218804,-0.5054309697364474
ENSMUSG00000011632,Pinlyp,7,0,-0.6631580188657988,
ENSMUSG00000000561,Wdr77,3,0,-1.0334206697449453,0.11554046082662
ENSMUSG00000015854,Cd5l,3,0,-0.8359524775636462,0.1886084180374545
ENSMUSG00000005899,Smpd4,16,0,-0.7076656991701178,-0.4244184773314049
ENSMUSG00000016520,Lnx2,5,0,-0.9082116124491915,-0.5541183394859479
ENSMUSG00000008307,1700109H08Rik,5,0,0.16538938955224225,-1.57698914649828
ENSMUSG00000009569,Mrtfb,16,0,-1.0113446739243646,-0.2184916364463779
ENSMUSG00000015668,Pdzd11,X,1,-0.17370479991506294,0.4931389511128013
ENSMUSG00000014609,Chrne,11,0,-0.45857795451852645,
ENSMUSG00000015714,Cers2,3,0,-0.12861423266729766,0.2794540317230387
ENSMUSG00000030851,Ldhc,7,0,-0.3024106557647972,
ENSMUSG00000005656,Snx6,12,0,-0.291479849138625,0.1424199699084145
ENSMUSG00000008438,Adam21,12,0,-0.7207343648290667,
ENSMUSG00000006728,Cdk4,10,0,-0.654538864428007,-0.928979790967888
ENSMUSG00000009214,Mymk,2,0,0.4015198227987238,
ENSMUSG00000015337,Endog,2,0,-0.7356540199567156,-0.523342309762851
ENSMUSG00000015484,Fam163a,1,0,-0.6827889132778591,
ENSMUSG00000006941,Eif1b,9,0,-0.3235496279884025,0.2519498737819738
ENSMUSG00000007721,Ccdc124,8,0,-0.4612916839365777,0.1269110167774161
ENSMUSG00000005687,Bcas2,3,0,-0.37736106923896884,-0.1524654347405471
ENSMUSG00000006711,D130043K22Rik,13,0,-0.6505189965835747,-0.8698447293318564
ENSMUSG00000006932,Ctnnb1,9,0,-0.3825267806915882,-0.0652762922318735
ENSMUSG00000005696,Sh2d1a,X,1,-0.8124916852625059,
ENSMUSG00000017404,Rpl19,11,0,-0.1344226341486685,-1.343177235385972
ENSMUSG00000016982,Pom121l2,13,0,-1.1874517285020385,
ENSMUSG00000017004,Svs5,2,0,-0.9592143855071793,
ENSMUSG00000017188,Coa3,11,0,-0.13999216068367026,0.1339866688133443
ENSMUSG00000015452,Ager,17,0,-0.6384724761804215,
ENSMUSG00000015994,Fnta,8,0,-0.6881757218743818,-0.3240029490383121
ENSMUSG00000005674,Tomm40l,1,0,-0.8703180814063725,-2.260307844331768
ENSMUSG00000067889,Sptbn2,19,0,-0.7788263637066581,-2.0023884565192374
ENSMUSG00000007817,Zmiz1,14,0,-0.6513541388160924,-0.4895831629219007
ENSMUSG00000016758,Bik,15,0,-0.3779050752443087,-0.2351349341389029
ENSMUSG00000014418,Hps5,7,0,-0.9560058620579426,-0.8730086769678107
ENSMUSG00000010044,Zmynd10,9,0,-0.6268208744429842,
ENSMUSG00000011034,Slc5a1,5,0,0.26086158313510666,
ENSMUSG00000016239,Lonrf3,X,1,-0.7173592598946481,-1.880062321827796
ENSMUSG00000015943,Bola1,3,0,-0.8728409604440852,-0.407023346576148
ENSMUSG00000015890,Amdhd1,10,0,-0.2039110208335213,-0.2857013066247901
ENSMUSG00000029213,Commd8,5,0,-1.0619783131464207,-0.3281156761819378
ENSMUSG00000019756,Prl8a1,13,0,-0.5243389946053334,
ENSMUSG00000006850,Tmco6,18,0,-1.038070801009635,-0.9172038093334592
ENSMUSG00000010760,Phlda2,7,0,0.056207659733455984,0.4220930782829448
ENSMUSG00000005947,Itgae,11,0,-0.48551037627437665,
ENSMUSG00000015476,Prrt1,17,0,-0.606881250586282,
ENSMUSG00000052310,Slc39a1,3,0,-0.8478339031410744,-1.0271393101163806
ENSMUSG00000047257,Prss45,9,0,-0.4992606265686117,
ENSMUSG00000011884,Gltp,5,0,0.10815504452482827,-1.4509257388096013
ENSMUSG00000015980,Lrrc27,7,0,-0.5690446456767564,
ENSMUSG00000042118,Bhmt2,13,0,-0.2720449672878331,0.5462693983492957
ENSMUSG00000017428,Psmd11,11,0,-0.5632493280166617,-0.0931617026132959
ENSMUSG00000017405,Nek8,11,0,-0.7331178747744804,-0.9749997235585892
ENSMUSG00000060475,Wtap,17,0,-1.021207529453779,-0.2657923123441205
ENSMUSG00000026536,Ifi211,1,0,-0.2601711127145414,
ENSMUSG00000031446,Cul4a,8,0,-0.2571881253156132,-0.8726082340039557
ENSMUSG00000006642,Tcf23,5,0,-0.6880078076741398,
ENSMUSG00000022843,Clcn2,16,0,-0.4674928654376931,-0.9393869975815886
ENSMUSG00000028138,Adh5,3,0,-0.02116029117351914,0.4337647465820787
ENSMUSG00000022443,Myh9,15,0,-0.3484684589543594,-0.5819248122064482
ENSMUSG00000029674,Limk1,5,0,-0.7651063569176859,-1.3982309240827069
ENSMUSG00000062524,Ncr1,7,0,-0.33831958155167285,
ENSMUSG00000016529,Il10,1,0,-0.3255871986639409,
ENSMUSG00000026814,Eng,2,0,-0.6000806972306894,0.3226317370565872
ENSMUSG00000012483,Rpa3,6,0,0.16375110886685107,0.1283987151542764
ENSMUSG00000007038,Neu1,17,0,-0.628754623008744,-0.8296150056199364
ENSMUSG00000017421,Zfp207,11,0,-0.02064629490318204,0.1140298324834287
ENSMUSG00000014554,Dguok,6,0,-0.43828192863439597,0.1027629804946975
ENSMUSG00000015214,Mtmr1,X,1,-0.9107981167790395,-1.045041477643176
ENSMUSG00000010045,Tmem115,9,0,-0.4598645230178686,-0.2408009452560864
ENSMUSG00000013091,Tmem190,7,0,-0.8149412389760631,
ENSMUSG00000047884,Klk9,7,0,-0.5208144061972604,
ENSMUSG00000015733,Capza2,6,0,-0.524300797982681,-0.041443856361568
ENSMUSG00000022415,Syngr1,15,0,0.014370488594773079,-0.5407425900594417
ENSMUSG00000015711,Prune1,3,0,-0.626852497856417,-0.6462985922235854
ENSMUSG00000015305,Sash1,10,0,-0.5545087886570279,-0.7630988913521356
ENSMUSG00000006024,Napa,7,0,0.1997436824998271,0.4564644001201112
ENSMUSG00000008384,Sertad1,7,0,-0.9315194673288278,-0.9281998957674672
ENSMUSG00000006095,Tbcb,7,0,-0.635543887503724,-0.2249200421843872
ENSMUSG00000031494,Cd209a,8,0,-0.27866334394065895,
ENSMUSG00000011154,Cfap161,7,0,-0.09894424451865902,
ENSMUSG00000031397,Tktl1,X,1,-0.10966246183307682,
ENSMUSG00000006586,Runx1t1,4,0,-1.026946603319855,
ENSMUSG00000006445,Epha2,4,0,-0.29808303125651214,-0.6134676585098133
ENSMUSG00000007415,Gatad1,5,0,-0.3022151356484031,-2.74172157227572
ENSMUSG00000026639,Lamb3,1,0,-0.8485443293731372,-1.0440236932171971
ENSMUSG00000014303,Glis2,16,0,-1.0293784281267513,
ENSMUSG00000035775,Krt20,11,0,-0.2301429018286978,
ENSMUSG00000005824,Tnfsf14,17,0,-0.8978687109063443,
ENSMUSG00000005718,Tfap4,16,0,-0.8857676930788596,0.2583657161638383
ENSMUSG00000014313,Cox6c,15,0,0.477045287021717,0.483636167781202
ENSMUSG00000014529,Tmbim7,5,0,-0.03918331876491443,
ENSMUSG00000006241,Ccdc159,9,0,-0.9181961815296571,-2.330962051118384
ENSMUSG00000006216,Clcnkb,4,0,-0.19661482958745502,
ENSMUSG00000023882,Zfp54,17,0,-0.9728589695566132,-1.0344625492882409
