gene_id,gene_name,l1_diff,rmse_diff
ENSMUSG00000005533,Igf1r,0.0007299270065500019,1.4513611041273357e-05
ENSMUSG00000004043,Stat5a,0.0012594458437199976,2.9458903243453266e-05
ENSMUSG00000003421,Nosip,0.003311258277950003,7.371530385661993e-05
ENSMUSG00000003934,Efnb3,0.002932551319480019,6.245123283910854e-05
ENSMUSG00000005566,Trim28,0.0011976047903599872,2.3711268833250756e-05
ENSMUSG00000003949,Hlf,0.003378378378659945,7.088440718771949e-05
ENSMUSG00000003808,Farsa,0.001964636542139995,4.219701304456905e-05
ENSMUSG00000002957,Ap2a2,0.0010649627256100144,2.101751422459166e-05
ENSMUSG00000004270,Lpcat3,0.002049180327950014,4.226002569992371e-05
ENSMUSG00000004105,Angptl2,0.002024291497970023,4.4132989826813345e-05
ENSMUSG00000031849,Comp,0.0013227513227300324,2.9036117921771958e-05
ENSMUSG00000003200,Sh3gl1,0.002710027100139999,6.617715634104752e-05
ENSMUSG00000004285,Atp6v1f,0.008333333333229961,0.0001899896950008306
ENSMUSG00000003746,Man1a,0.0015243902447199837,2.983541849023627e-05
ENSMUSG00000003154,Foxj2,0.0017667844519999865,3.89520673658187e-05
ENSMUSG00000103088,Pcdhgb6,0.001074113855820018,2.0445651967796145e-05
ENSMUSG00000003974,Grm3,0.0011363636361499496,2.097208639133618e-05
ENSMUSG00000005102,Eif2ak4,0.0006064281385899919,1.1613579633065526e-05
ENSMUSG00000002885,Adgre5,0.08904876584444935,0.0020761407798113854
ENSMUSG00000003309,Ap1m2,0.015632803915195434,0.0006000870104860521
ENSMUSG00000029832,Nfe2l3,0.0015128593040300042,2.779932941971887e-05
ENSMUSG00000003812,Dnase2a,0.0028248587572100507,5.597953450882622e-05
ENSMUSG00000005370,Msh6,0.0007358351728799996,1.3585153934959334e-05
ENSMUSG00000003662,Ciao1,0.0029411764702699616,5.925126169106899e-05
ENSMUSG00000063406,Tmed5,0.004347826086629965,8.895329762464677e-05
ENSMUSG00000003135,Cnot11,0.0019762845849400036,3.8996171741333066e-05
ENSMUSG00000004268,Emg1,0.004081632653599991,8.144479196562948e-05
ENSMUSG00000002504,Nherf2,0.002958579881810031,6.477731149438903e-05
ENSMUSG00000004896,Mettl25b,0.0021008403360500065,4.4650358873432424e-05
ENSMUSG00000003346,Abhd17a,0.003215434084000013,7.159139165155145e-05
ENSMUSG00000005320,Fgfr4,0.0012499999999999786,2.4564492487149644e-05
ENSMUSG00000004655,Aqp1,0.0037037037041599274,8.334082630870259e-05
ENSMUSG00000004610,Etfb,0.003906249999999986,9.670466307717517e-05
ENSMUSG00000003665,Has1,0.0017123287671600108,3.502986627531718e-05
ENSMUSG00000054855,Rnd1,0.00429184549367998,8.881449217345114e-05
ENSMUSG00000002550,Uck1,0.003521126760320013,7.517793900807244e-05
ENSMUSG00000002778,Kdelr1,0.004694835680299984,0.00010856419170439815
ENSMUSG00000024045,Akap8,0.0014534883719199958,2.8791975993253294e-05
ENSMUSG00000003444,Med29,0.0049999999999999975,0.00011937653817690246
ENSMUSG00000003184,Irf3,0.002380952380690029,5.020198156053197e-05
ENSMUSG00000002633,Shh,0.0022831050230899827,5.018745340033237e-05
ENSMUSG00000005553,Atp4a,0.0009661835747719976,1.9881028787298298e-05
ENSMUSG00000030834,Abcc6,0.0006671114076500036,1.4283980987496275e-05
ENSMUSG00000003527,Ess2,0.002079002079670026,4.4205099667879365e-05
ENSMUSG00000005547,Cyp2a5,0.0020202020209199546,4.317748988551937e-05
ENSMUSG00000031706,Rfx1,0.0010373443986399886,2.4112595547180915e-05
ENSMUSG00000002897,Il17ra,0.0011560693640499894,2.3613435356481015e-05
ENSMUSG00000005125,Ndrg1,0.0025316455699000086,5.2382188285821675e-05
ENSMUSG00000005045,Chd5,0.024076591261715817,0.000594034581128824
ENSMUSG00000005447,Pafah1b3,0.004291845493759979,8.875130149214622e-05
ENSMUSG00000002763,Pex6,0.0010183299391000131,2.164051751096401e-05
ENSMUSG00000004264,Phb2,0.00666666666649997,0.00043784358329829583
ENSMUSG00000004821,Tmed11,0.004629629629919958,9.944467201884893e-05
ENSMUSG00000004099,Dnmt1,0.05063946181710803,0.0011169007590458746
ENSMUSG00000004748,Mtfp1,0.005988023951400016,0.0001344957154150189
ENSMUSG00000038508,Gdf15,0.0032894736846800143,7.752983792774182e-05
ENSMUSG00000004798,Ulk2,0.0009633911379600215,1.763208419238211e-05
ENSMUSG00000003778,Brd8,0.0010504201681500159,2.074187044654078e-05
ENSMUSG00000004837,Grap,0.004587155963799999,0.00010130664261938031
ENSMUSG00000031400,G6pdx,0.001937984496289972,3.942334245057263e-05
ENSMUSG00000074207,Adh1,0.002659574468510023,5.26284975436229e-05
ENSMUSG00000002992,Apoc2,0.010204081631599946,0.0002420686419290082
ENSMUSG00000002949,Timm44,0.0022075055188199946,4.6027559281630006e-05
ENSMUSG00000002565,Scin,0.0013966480450300074,2.6954149044885876e-05
ENSMUSG00000004988,Fxyd4,0.011235955055599966,0.0002686236746563329
ENSMUSG00000003948,Mmd,0.004184100418490015,8.68867111778958e-05
ENSMUSG00000003206,Ebi3,0.004366812227069967,9.503853201184806e-05
ENSMUSG00000005493,Msh4,0.001042752867800009,1.884458477688628e-05
ENSMUSG00000072772,Grcc10,0.00787401574744992,0.00019533674486882537
ENSMUSG00000029771,Irf5,0.02755388345850855,0.0006547289333360791
ENSMUSG00000003865,Gys1,0.0013531799731099812,2.6527463113130142e-05
ENSMUSG00000004665,Cnn2,0.003267973856439999,7.386486770853284e-05
ENSMUSG00000027164,Traf6,0.0018832391720000027,3.560845971272036e-05
ENSMUSG00000003227,Edar,0.002227171492689995,4.473775656118857e-05
ENSMUSG00000030468,Siglecg,0.0014513788095999935,2.9158483241166447e-05
ENSMUSG00000040583,Cyp2b13,0.002032520326089982,3.9023677273828995e-05
ENSMUSG00000004038,Gstm3,0.004566210045860058,9.962630362708113e-05
ENSMUSG00000003348,Mob3a,0.0045871559638099805,0.00010458002924916569
ENSMUSG00000003273,Car11,0.003039513677999999,6.296245682870953e-05
ENSMUSG00000002455,Prpf6,0.0010615711253299976,2.1287980523389707e-05
ENSMUSG00000003282,Plag1,0.001999999999999987,3.9031587395074935e-05
ENSMUSG00000005204,Senp3,0.001757469244469995,3.34330089890945e-05
ENSMUSG00000003378,Grik5,0.0010204081633400101,2.187520173084148e-05
ENSMUSG00000002602,Axl,0.0011248593923799874,2.1914076290470903e-05
ENSMUSG00000005054,Cstb,0.0101010101016999,0.00022550970557296975
ENSMUSG00000002580,Mien1,0.008620689656159985,0.00021525995517066596
ENSMUSG00000003429,Rps11,0.006289308175999993,0.0001491137710408697
ENSMUSG00000007207,Stx1a,0.003460207612440003,8.90363105334423e-05
ENSMUSG00000005043,Sgsh,0.0019880715705499962,4.0380946952350805e-05
ENSMUSG00000005087,Cd44,0.0012804097311100119,2.517415252496366e-05
ENSMUSG00000003037,Rab8a,0.004807692307279983,0.00010717808118807289
ENSMUSG00000069633,Pex11g,0.004132231404679999,9.112663061696318e-05
ENSMUSG00000002748,Baz1b,0.0006756756760299592,1.396517655564504e-05
ENSMUSG00000118560,Lim2,0.005747126436699982,0.00013604342212947563
ENSMUSG00000004394,Tmed4,0.0043859649129200495,9.5524153994119e-05
ENSMUSG00000004462,Tbccd1,0.0018083182643300324,3.3779976700327294e-05
ENSMUSG00000004788,Eif2b2,0.002840909090970009,5.955792923408283e-05
ENSMUSG00000061778,Mospd2,0.0019267822745500035,3.863820159127804e-05
ENSMUSG00000042156,Dzip1,0.0011723329424000103,2.4470062758895294e-05
ENSMUSG00000003623,Crot,0.0016313213703500137,3.085228715380803e-05
ENSMUSG00000003190,Bcl2l12,0.003906249999999986,8.68990615812227e-05
ENSMUSG00000005148,Klf5,0.002237136465709979,4.4836888135736676e-05
ENSMUSG00000004709,Cd244a,0.002512562813859965,4.86400076652413e-05
ENSMUSG00000002603,Tgfb1,0.002557544757219996,5.1718078539864474e-05
ENSMUSG00000004846,Plod3,0.0013477088947300051,2.735103854701395e-05
ENSMUSG00000005465,Il27ra,0.0016025641028999758,3.2072685189533035e-05
ENSMUSG00000004880,Lbr,0.001594896331529974,3.0106621748644024e-05
ENSMUSG00000003752,Itpkc,0.0014727540500699791,2.92861459908287e-05
ENSMUSG00000002844,Adprh,0.002754820936499949,5.64793286296305e-05
ENSMUSG00000003355,Fkbp11,0.004950495050190037,0.00010717133676854763
ENSMUSG00000002661,Alkbh7,0.004504504505180008,9.535214501498897e-05
ENSMUSG00000003233,Dvl3,0.0013947001390600053,2.8232235253885786e-05
ENSMUSG00000004939,Nmrk2,0.005102040815579988,0.00010766996218274213
ENSMUSG00000003053,Cyp2c29,0.0020366598779999936,4.003738700391504e-05
ENSMUSG00000002731,Prkra,0.003184713374809951,6.0616387017642974e-05
ENSMUSG00000002489,Tiam1,0.0006281407031899823,1.2468871496267221e-05
ENSMUSG00000021253,Tgfb3,0.0024213075059999773,4.9560147317878504e-05
ENSMUSG00000070319,Eif3g,0.0031152647975900044,7.066477947082069e-05
ENSMUSG00000002635,Pdcd2l,0.0027397260266100506,5.334395536467658e-05
ENSMUSG00000004393,Ddx56,0.0018281535645999995,3.700268594929774e-05
ENSMUSG00000004667,Polr2e,0.004739336492760043,0.00011990848228269348
ENSMUSG00000005202,Shbg,0.0024752475243600405,5.111660807978054e-05
ENSMUSG00000029777,Gars1,0.0013698630129500367,2.6202657900850217e-05
ENSMUSG00000003039,Fam32a,0.008849557522799976,0.000260688969945765
ENSMUSG00000004473,Clec11a,0.003039513677670017,6.52463519166444e-05
ENSMUSG00000005232,G6pc2,0.0028089887638700203,5.3176228634499835e-05
ENSMUSG00000004032,Gstm5,0.004444444444169953,0.00010097947059422117
ENSMUSG00000003360,Ddx23,0.0012195121950999855,2.6966731710441948e-05
ENSMUSG00000005299,Letm1,0.0013531799729299887,3.0398280150892982e-05
ENSMUSG00000020437,Myo1g,0.0009756097556419887,1.9650029423114857e-05
ENSMUSG00000003458,Ncstn,0.0014104372355800438,2.6335052711300288e-05
ENSMUSG00000004341,Gpx6,0.004504504505190011,9.492262866557732e-05
ENSMUSG00000004540,Psg17,0.0021008403363200166,3.972475274129975e-05
ENSMUSG00000002664,Pspn,0.006369426750939959,0.00014105111427946184
ENSMUSG00000004460,Dnajb11,0.00278551532039,5.6863442371288446e-05
ENSMUSG00000004929,Thop1,0.0014534883719599986,3.3698086133303284e-05
ENSMUSG00000020919,Stat5b,0.0012706480308999613,2.9017719618247865e-05
ENSMUSG00000004018,Fancl,0.002659574468130025,5.220375006489783e-05
ENSMUSG00000005373,Mlxipl,0.0011560693643499764,2.2672421417532373e-05
ENSMUSG00000003604,Aven,0.00291545189494994,6.306058896158532e-05
ENSMUSG00000002847,Pla1a,0.002188183807219945,4.116048313762209e-05
ENSMUSG00000005357,Slc1a6,0.001779359431109981,3.732832999457858e-05
ENSMUSG00000002963,Pnkp,0.001912045889679972,3.808354450531253e-05
ENSMUSG00000002808,Epdr1,0.004444444444709968,9.733467292534847e-05
ENSMUSG00000003234,Abcf3,0.0014084507043400029,2.7796314371561023e-05
ENSMUSG00000003226,Ranbp2,0.00032743942375699597,6.5669223835111845e-06
ENSMUSG00000002732,Fkbp7,0.004566210046080068,9.572363631567495e-05
ENSMUSG00000052675,Zfp112,0.0011363636362599365,2.2762543172312057e-05
ENSMUSG00000004100,Ppan,0.002123142250699988,4.677407327110349e-05
ENSMUSG00000002812,Flii,0.0007861635219200195,1.66094296223092e-05
ENSMUSG00000004565,Pnpla6,0.023011048393956256,0.00048631812597151286
ENSMUSG00000003992,Ssbp2,0.0027624309391899877,6.19886395448381e-05
ENSMUSG00000003955,Fam162a,0.006410256410240019,0.00013919313283337884
ENSMUSG00000002803,Btbd6,0.0018518518519399824,3.7716012318291836e-05
ENSMUSG00000003410,Elavl3,0.0027173913045299815,6.042888914573946e-05
ENSMUSG00000003657,Calb2,0.0036764705886999424,8.752421777220149e-05
ENSMUSG00000004187,Kifc2,0.0012610340475200021,2.6454999466474333e-05
ENSMUSG00000004872,Pax3,0.03300619834707741,0.0009507955216463516
ENSMUSG00000004233,Wars2,0.0027700831018700155,5.6234251611755625e-05
ENSMUSG00000004651,Tyr,0.0018726591759100145,3.466172249137599e-05
ENSMUSG00000002608,Ccdc97,0.0029325513196100093,7.069484772317239e-05
ENSMUSG00000004843,Chmp2b,0.004672897196260009,0.00011119268155654628
ENSMUSG00000003721,Insig2,0.004424778761620065,8.520142699904417e-05
ENSMUSG00000074336,Apoc4,0.007999999999999952,0.00019016969901421862
ENSMUSG00000020447,Npc1l1,0.0007496251874799828,1.4857537404433759e-05
ENSMUSG00000005355,Casp14,0.003875968992699992,8.481025461920046e-05
ENSMUSG00000002900,Lamb1,0.027453002615212253,0.0005938850056470401
ENSMUSG00000003528,Slc25a1,0.00320512820531999,6.516674058249173e-05
ENSMUSG00000002845,Tmem39a,0.002053388091200009,3.826736005731647e-05
ENSMUSG00000005540,Fcer2a,0.003012048192540033,6.245062914977263e-05
ENSMUSG00000005469,Prkaca,0.002840909091010013,6.414183474917237e-05
ENSMUSG00000091803,Cox16,0.009345794392819986,0.00020815406572401006
ENSMUSG00000003872,Lin7b,0.004807692307459956,0.00011711359186970651
ENSMUSG00000003299,Mrpl4,0.003389830508969985,6.726349210616492e-05
ENSMUSG00000003762,Coq8b,0.0018726591762900082,3.8485088546369566e-05
ENSMUSG00000003848,Nob1,0.00247524752451003,5.117706535669125e-05
ENSMUSG00000004098,Col5a3,0.0005747126438300138,1.3343342277233062e-05
ENSMUSG00000003863,Ppfia3,0.0008368200837699951,1.8476301824343348e-05
ENSMUSG00000004895,Prcc,0.0020325203257099793,4.3580675305421486e-05
ENSMUSG00000002660,Clpp,0.0036630036636599844,7.618043323594357e-05
ENSMUSG00000004366,Sst,0.008547008547480032,0.0002171846695258026
ENSMUSG00000002980,Bcam,0.0016051364356899748,3.2299419832640614e-05
ENSMUSG00000031799,Tpm4,0.004016064256859967,0.00011454504816229176
ENSMUSG00000005057,Sh2b2,0.0016077170421999758,3.325853629464028e-05
ENSMUSG00000003099,Ppp5c,0.0019999999999999844,4.329253487252837e-05
ENSMUSG00000002688,Prkd1,0.0010881392823400135,1.9849570954279555e-05
ENSMUSG00000002769,Gnmt,0.0034013605436199927,7.111202208169153e-05
ENSMUSG00000004031,Brinp2,0.0012755102040100026,2.4767502416609152e-05
ENSMUSG00000089832,Shkbp1,0.001418439716560001,2.7169286713441993e-05
ENSMUSG00000004951,Hspb1,0.004761904762610016,0.000100760363026977
ENSMUSG00000028630,Dyrk2,0.0016666666670000093,3.222651071734171e-05
ENSMUSG00000012848,Rps5,0.004878048779929983,0.00010919295262005236
ENSMUSG00000004885,Crabp2,0.007194244605020028,0.00017173949858366298
ENSMUSG00000003379,Cd79a,0.004524886878039976,9.567689960015434e-05
ENSMUSG00000003033,Ap1m1,0.0023584905660300063,5.2162550594376054e-05
ENSMUSG00000004359,Spic,0.004115226338300054,8.494166491574219e-05
ENSMUSG00000004542,Psg19,0.002100840336330019,3.951431043625766e-05
ENSMUSG00000030180,Kdm5a,0.0005913660554619811,1.1514570846019418e-05
ENSMUSG00000005124,Ccn4,0.002717391304349959,5.620615338553873e-05
ENSMUSG00000004567,Mcoln1,0.0017211703961200065,3.531732711332358e-05
ENSMUSG00000003477,Inmt,0.003773584906040026,8.354763082308706e-05
ENSMUSG00000004071,Cdip1,0.004784688995210059,0.00011795806599830865
ENSMUSG00000004383,Large1,0.0013210039632899396,2.6008144226057843e-05
ENSMUSG00000003068,Stk11,0.0022883295188000693,5.1415435086775495e-05
ENSMUSG00000015247,Nipsnap3b,0.004032258064969997,7.806808966653787e-05
ENSMUSG00000010142,Tnfrsf13b,0.003999999999999965,8.457997073157026e-05
ENSMUSG00000016028,Celsr1,0.00032948929175998973,6.543150138484405e-06
ENSMUSG00000032000,Birc3,0.001658374793300001,3.0500995174582558e-05
ENSMUSG00000013707,Tnfaip8l2,0.005405405405759964,0.0001267753145496744
ENSMUSG00000017386,Traf4,0.002123142250549979,4.5571379102003724e-05
ENSMUSG00000010663,Fads1,0.0022321428572199924,4.680491101556058e-05
ENSMUSG00000031495,Cd209d,0.00420168067240999,8.441524193317687e-05
ENSMUSG00000022157,Mcpt8,0.0040322580643799896,7.967448327198375e-05
ENSMUSG00000007653,Gabrb2,0.0021052631575399815,4.041185818303863e-05
ENSMUSG00000007589,Tinf2,0.0024096385537399783,4.683658182666798e-05
ENSMUSG00000040314,Ctsg,0.0038167938935999707,7.825998068398848e-05
ENSMUSG00000005683,Cs,0.0021505376344100246,4.2972981909545806e-05
ENSMUSG00000007610,Gtpbp3,0.002028397565530025,4.53288422695879e-05
ENSMUSG00000015013,Trappc2l,0.007142857143000026,0.0001709401705729896
ENSMUSG00000006315,Tmem147,0.004444444444599966,9.660257268307188e-05
ENSMUSG00000010051,Hyal1,0.0021598272140700174,4.107925601567058e-05
ENSMUSG00000005575,Ube2m,0.005434782607999983,0.00012967493144720003
ENSMUSG00000014075,Dynlt2b,0.006896551723559968,0.00014536931564861026
ENSMUSG00000010290,AI597479,0.004291845493779979,8.843467079633342e-05
ENSMUSG00000014776,Nol3,0.004524886878039949,0.00012329356292394779
ENSMUSG00000017316,Ppy,0.009900990099640034,0.00022747917503073578
ENSMUSG00000020472,Zkscan17,0.0017064846416100495,3.712633251721419e-05
ENSMUSG00000008601,Rab25,0.0046728971965000025,0.00010430949403618178
ENSMUSG00000015291,Gdi1,0.0022321428569199936,4.623372295093143e-05
ENSMUSG00000009630,Ppp2cb,0.003225806450609975,6.164511315052496e-05
ENSMUSG00000012520,Phox2b,0.0031746031751000107,6.934830156119919e-05
ENSMUSG00000078954,Arhgap8,0.002347417839929984,5.0548061434272374e-05
ENSMUSG00000016252,Atp5f1e,0.018867924528400113,0.0004828005398131923
ENSMUSG00000005864,Cnga2,0.0015037593984399968,2.9459629814681992e-05
ENSMUSG00000008200,Fnbp4,0.0009276437849399925,1.8649880023125657e-05
ENSMUSG00000011463,Cpb1,0.0024038461539100412,4.6605505412180205e-05
ENSMUSG00000014226,Cacybp,0.004347826086629967,9.966797184406997e-05
ENSMUSG00000014599,Csf1,0.0018083182641000246,3.59008168894001e-05
ENSMUSG00000012396,Nanog,0.0032679738563999965,7.166639922491828e-05
ENSMUSG00000011306,Sugp1,0.0015527950311700037,3.410313457656436e-05
ENSMUSG00000009646,Pla2g12b,0.00510204081596999,0.00011044833462217435
ENSMUSG00000011632,Pinlyp,0.004694835679999995,9.854919593380206e-05
ENSMUSG00000000561,Wdr77,0.002915451895139946,5.6966351864990185e-05
ENSMUSG00000015854,Cd5l,0.0028328611902999736,5.7279201284018294e-05
ENSMUSG00000005899,Smpd4,0.0012135922331099752,2.421609918934823e-05
ENSMUSG00000016520,Lnx2,0.0014534883725699785,2.9477055414114587e-05
ENSMUSG00000008307,1700109H08Rik,0.004739336492600015,0.00010734278915795878
ENSMUSG00000009569,Mrtfb,0.04065133024327222,0.0010038259946355496
ENSMUSG00000015668,Pdzd11,0.007092198581720012,0.00014932271199341913
ENSMUSG00000014609,Chrne,0.002024291499091598,0.00025918396747933397
ENSMUSG00000015714,Cers2,0.0026246719157099483,5.307602187752435e-05
ENSMUSG00000030851,Ldhc,0.0030030030038499652,5.916611033734756e-05
ENSMUSG00000005656,Snx6,0.0024570024576799814,5.2666641846726376e-05
ENSMUSG00000008438,Adam21,0.0013698630127400241,2.5232558846228078e-05
ENSMUSG00000006728,Cdk4,0.003289473683660013,6.452715352697884e-05
ENSMUSG00000009214,Mymk,0.004504504505079997,0.00010513542976208408
ENSMUSG00000015337,Endog,0.0033898305091199675,7.393149736561066e-05
ENSMUSG00000015484,Fam163a,0.005917159763509929,0.00012267468627898378
ENSMUSG00000006941,Eif1b,0.008771929824819998,0.00020393550168499084
ENSMUSG00000007721,Ccdc124,0.004587155963209997,0.00012818390321262156
ENSMUSG00000005687,Bcas2,0.0044247787615000565,9.282262663179422e-05
ENSMUSG00000006711,D130043K22Rik,0.0009242144177549905,1.7482147961832727e-05
ENSMUSG00000006932,Ctnnb1,0.001278772379229992,2.486617069780067e-05
ENSMUSG00000005696,Sh2d1a,0.007874015747359919,0.00015962553006450175
ENSMUSG00000017404,Rpl19,0.0050761421321799645,0.00013567208895630452
ENSMUSG00000016982,Pom121l2,0.0010277492292800105,1.9798900133805355e-05
ENSMUSG00000017004,Svs5,0.00813008130120002,0.00020584088134054644
ENSMUSG00000017188,Coa3,0.00917431192706992,0.00021861276220191825
ENSMUSG00000015452,Ager,0.17387339828181497,0.004124158980984389
ENSMUSG00000015994,Fnta,0.0026455026463099926,5.284175262147384e-05
ENSMUSG00000005674,Tomm40l,0.003236245954660014,6.543848809369578e-05
ENSMUSG00000067889,Sptbn2,0.00041858518213498355,9.339010740649355e-06
ENSMUSG00000007817,Zmiz1,0.01042648393371239,0.0002811082079590448
ENSMUSG00000016758,Bik,0.006622516556070033,0.0001493463412237809
ENSMUSG00000014418,Hps5,0.0008873114461899951,1.6458069493342823e-05
ENSMUSG00000010044,Zmynd10,0.0022675736959899603,4.9817421414469246e-05
ENSMUSG00000011034,Slc5a1,0.0015015015022599547,3.1057102024438205e-05
ENSMUSG00000016239,Lonrf3,0.001326259947799995,2.5147316947366144e-05
ENSMUSG00000015943,Bola1,0.0072463768110099585,0.00015867978418362044
ENSMUSG00000015890,Amdhd1,0.0023419203746700068,4.7562597229927815e-05
ENSMUSG00000029213,Commd8,0.0054347826078999795,0.00011787667133935251
ENSMUSG00000019756,Prl8a1,0.004149377593419981,8.32987385978065e-05
ENSMUSG00000006850,Tmco6,0.0020202020207499526,4.4169339444870836e-05
ENSMUSG00000010760,Phlda2,0.006896551723679972,0.00016882594562585108
ENSMUSG00000005947,Itgae,0.0008561643833000106,1.6334471820873065e-05
ENSMUSG00000015476,Prrt1,0.003257328990370001,7.817596115832474e-05
ENSMUSG00000052310,Slc39a1,0.003076923076959941,7.317806715645386e-05
ENSMUSG00000047257,Prss45,0.0031446540871499992,6.264980948054403e-05
ENSMUSG00000011884,Gltp,0.004761904762300019,0.00012003225931589714
ENSMUSG00000042118,Bhmt2,0.0027472527470400283,5.44285488606756e-05
ENSMUSG00000017428,Psmd11,0.0023640661937900298,4.881648886663832e-05
